Date,ASI Global Inflation-Link Bd P1 Acc,Allianz Strategic Bond C Inc,Allianz Technology Trust Ord,Baillie Gifford Global Inc Growth B Acc,BlackRock European Absolute Alpha D Acc,BlackRock Throgmorton Trust Ord,BlackRock World Mining Trust Ord,Fidelity Asian Values Ord,Fidelity China Special Ord,Fidelity Global Technology W-Acc-GBP,Fundsmith Equity I Acc,HarbourVest Global Priv Equity Ord,HgCapital Trust Ord,Invesco EQQQ NASDAQ-100 ETF GBP,JPM Global Macro Opportunities C Net Acc,JPMorgan China Growth & Income Ord,Janus Henderson Mlt-Ast AbsRet I Acc,Jupiter Strategic AbsRt Bd I £ H Acc,JupiterMerian Glb Eq AbsRt I £ H Acc,L&G All Stocks Index Linked Gt Idx I Acc,L&G Battery Value-Chain ETF GBP,Merian Global Strategic Bond I GBP Acc,Montanaro European Smaller Ord,Pacific Horizon Ord,Pictet - Global Envir Opps I dy GBP,Rathbone Ethical Bond I Inc,Rathbone Global Opportunities S Acc,Rathbone Multi Asset Enhanced Gr S Acc,Rathbone Multi Asset Strategic Gr S Acc,RobecoSAM Sustainable Water Eqs I GBP,Royal London Sterl Extra Yld Bd A,Royal London Sustainable Div C Acc,Scottish Mortgage Ord,Stewart Inv APAC Ldrs Sstby B GBP Acc,Threadneedle (Lux) Glb Smlr Coms GBP ZGH,Trojan Fund X Accumulation,VT Argonaut Absolute Return R GBP Acc,Vanguard FTSE Dev Wld ex-UK Eq Idx £ Acc,Vanguard Glb Bd Idx £ H Acc,WisdomTree Physical Gold GBP,iShares Core S&P 500 ETF USD Acc GBP,iShares Global Water ETF USD Dist GBP,iShares S&P SmallCap 600 ETF USD Dist GBP,NASDAQ Composite,S&P 500
25/01/2017,0.00141218,-0.003458137,-0.002079002,0.003364172,-0.003095975,0.007007708,0.004043127,0.006839945,0.003939223,0.008832188,-0.004866504,-0.0041841,0.003287311,0.006242763,0.005511811,-0.004914005,0,-0.001370668,0.001772508,0.004535147,,-0.001235876,0.009397024,0.007492795,0.003324964,-0.000314828,-0.001318656,0.000913361,6.96E-05,0.000667085,-0.001230877,0.00137836,0.005309735,-0.001899997,0.00941704,,0.002732872,0.000326515,-0.003199209,-0.018968012,0.003575477,0.005260294,0.012691218,0.00988757,0.008026091
26/01/2017,-0.004759387,-0.004604605,0.002380952,0.003352892,-0.000776398,0.002087683,0.019463087,-0.010190217,-0.004484305,0.002918288,-0.001842237,0.005882353,-0.001310616,0.005103317,0.007047768,0.004938272,-0.00087184,-0.001764706,0.000976205,-0.015048909,,-0.001679335,0,-0.02173913,-0.003381577,-0.00178459,0.006659395,0.002867944,0.002018796,0,0.002376761,-0.000688231,0.000586854,0.001919477,0.005330964,,-0.004192293,0.001412856,-0.00079856,-0.007209569,0.003128259,-0.001082642,-0.002014099,-0.000205021,-0.000735384
27/01/2017,-0.000708466,0.000536337,0.002375297,0.002506266,0,-0.000694444,0.000658328,0.001372684,0.003378378,0.002909796,0.000838926,-0.005012531,-0.009186352,0.004480064,-0.000777605,0.002457002,0.0008726,0.001473188,-0.00054858,0.005347594,,0.001593625,0,0.009356725,0.003121607,0.000315491,0.004448247,0.000649942,0.000764207,0.004078271,0.001492931,0.000688705,0.001759531,0.003926598,-0.00353513,,0.002516738,0.003084173,0.000893466,0.00456621,0.001386001,0.002890173,-0.004372688,0.000990173,-0.000866464
30/01/2017,0.002658632,0.001541142,-0.007109005,-0.001666667,0.001554002,-0.003474635,-0.003289474,-0.004112406,-0.001122334,-0.005319149,0.003520536,-0.002518892,0.000662252,-0.008771495,0.00155642,-0.011029412,0,0.000784545,0,0.003799392,,0.000795545,-0.008533747,0,-0.00446489,0.001261564,-0.000794867,-0.000454664,0.000138841,-0.004374146,0.001227639,0.000688231,-0.00117096,0.004258205,-0.003991131,,0.003851191,-0.002664889,-0.000170362,0.008926616,-0.008246828,-0.009365994,-0.013063063,-0.008315078,-0.006009544
31/01/2017,0.001060633,0.001137352,0.007458234,0.004173623,0.00155159,0.003138075,0.008580858,-0.002752925,0.003932584,-0.010209042,0.003474774,0.005892256,-0.004301787,-0.007449255,-0.008547009,0.001239157,0,-0.000391965,-0.002012563,0.012112036,,-0.000353294,0,0.004634994,0.001155205,0.000629987,0.004943463,-0.000129963,-0.000138821,0.003216569,0.002277106,0.001375516,-0.003810082,0.001381975,-0.007123776,,-0.00547166,-0.005744111,0.001274469,0.007816317,-0.005117172,0.005272727,0.000912825,0.0001924,-0.000889905
01/02/2017,0.003884867,0.000668271,0.000888362,-0.008312552,0.000774593,0.005561349,0.007853403,-0.007591442,-0.010632345,0.001473477,-0.010920956,-0.0041841,-0.006646726,0.001158515,-0.006269592,-0.004950495,0.001743679,0.000196059,-0.002138841,0.007479432,,-8.84E-05,0.004694836,-0.005767013,-0.007737732,0.000734523,-0.010686419,-0.002079678,-0.003123915,-0.005395894,-0.00043691,-0.003434066,-0.002059429,-0.011808986,0.007623318,,0.006340102,-0.004827148,-0.001640173,-0.013033877,-0.003097785,-0.005787665,0.001367989,0.004961871,0.000298363
02/02/2017,-0.002814424,-0.000934954,0.000591716,-0.006705784,0.000773994,0.002419634,0.022077922,-0.001390821,0.001131222,0.011770476,-0.005285128,0.007563025,-0.00301104,0.013483598,-0.005520505,0,-0.000870322,-0.001176125,0.006430277,-0.008908686,,-0.001060352,-0.000389408,0.009280742,0.020452835,0.00020971,-0.001143053,-0.002279388,-0.001740947,0.008255691,0.002710027,-0.00206754,0.006485849,-0.001174379,-0.002225189,,-0.001882375,0.010649399,0.001053902,0.020245566,0.01043621,0.014007641,0.006830601,-0.001143028,0.000570309
03/02/2017,0.001058388,0.00040107,0.007687759,0.01350211,0.003093581,0.012413793,-0.008894536,0.004178273,0.003954802,0.009209889,0.024129412,0.000834028,0.006040268,0.003127482,0.00555115,0.014925373,0,-9.81E-05,-0.003650968,-0.002996255,,8.85E-05,0.005064277,0.004597701,0.006636278,0.001782157,0.013102935,0.005809399,0.005580746,0.005692674,0.001918047,0.007596685,0.005858231,0.016905526,0.011150758,,0.00461403,0.00773078,5.26E-05,0.004867351,0.01056052,0.005202727,0.01006332,0.005423836,0.007264758
06/02/2017,-0.003348018,0.00213818,0.017312207,0.006661116,-0.00077101,0.004768392,0.005128205,0.000693481,0.011254924,0.004803074,0.007071575,0.003333333,0.003335557,0.006136487,-0.004731861,0.00245098,0.003484321,-0.000490677,-0.002565042,0.009015778,,-0.000796038,-0.002713178,0.005720824,-0.004062063,0.002930096,0.004122897,0.004153417,0.002566771,-0.001434498,0.001653324,0.002741604,0.004368084,0.00574982,-0.001323335,,-0.005458786,0.001402489,0.001081807,0.011071486,0.002870923,-0.003034089,0.002574723,-0.000568263,-0.002115357
07/02/2017,0.002475248,0.002800373,0.031439285,0.004135649,0,0.009491525,0.000637755,0.001386001,0.001669449,-0.001434034,0.004035963,0.00166113,-0.002659574,0.001328021,0.003169572,0,0.000868056,0.000687285,0,-0.003723008,,0.000885191,-0.001165954,0.007394767,0.002206472,0.000521703,0.007199504,0.004588638,0.003944091,0.004775586,-0.000521241,0.004101162,0.004928965,0.007938481,0.001766784,,0.005565201,0.0005216,0.001070958,0.001421427,-0.001603115,-0.000537057,-0.00591782,0.00188405,0.000226829
08/02/2017,0.001058201,0.002460106,-0.001677852,-0.009884679,-0.000771605,0.007387508,-0.000637349,-0.004152249,-0.002777778,-0.004308281,-0.002581784,0.010779436,0.002666667,-0.003045486,0.001579779,0.004889976,0,0.000686813,0.000673524,0.008221226,,0.000707526,0.007782101,-0.009599097,-0.004403229,0.001668579,-0.007762327,-0.001544004,-0.001998759,-0.00170022,0.000434594,-0.00136147,-0.003173687,-0.007860545,0.000881834,,-0.002641225,-0.00609877,0.002808172,0.00220797,-0.005103796,0.001432921,-0.012355386,0.001450416,0.000693322
09/02/2017,0.005461593,0.002387743,0.00280112,0,-0.002316602,0.005333333,0.003188776,0.003474635,0.008356546,0.007692308,-0.003768021,0.001640689,0.005651596,0.005912495,-0.004731861,0.01703163,0,0.001960977,-0.005017439,0.006671609,,0.002297835,-0.001930502,0.016533637,0.005963948,0.0008329,-0.002870329,-0.000128866,-0.000414365,0.001703116,0.001042572,0.001363327,0.004341534,-0.000108745,0.008370044,,-0.008850998,0.00362896,-0.000971086,-0.005979857,0.007205026,0.002325165,0.01899238,0.005759836,0.005752546
10/02/2017,-0.000175223,-0.001191028,0.005586592,0.008319468,0.003095975,0.00862069,0.009535919,-0.008310249,0.020994475,0.003339695,0.00927479,0.011466011,0.014214876,0.003183777,0.003961965,0.007177033,-0.000867303,-0.00127214,6.15E-05,0.002945508,,-0.001322635,-0.000386847,0.008412787,0.006994404,0.000520129,0.01066772,0.004639773,0.004145364,0.007998763,-8.68E-05,0.003403676,0.004322767,0.014014045,0.007863696,,0.002408705,0.007860577,-0.000964446,0.002480211,0.003719812,0.003925767,0.006584821,0.00331568,0.00356605
13/02/2017,-0.001226779,-0.002119907,-0.003333333,0.004125413,0,0.006574622,0.01511335,0.002793296,0.011363636,0.003804089,-0.003323883,-0.008097166,0.013363755,0.005419657,0,-0.009501188,0.000868056,-0.000587889,0.003259132,-0.008076358,,-0.000529755,0.003095975,-0.012235818,0.003042932,-0.000207943,0.004076846,0.003207184,0.001169671,0.000421682,0.00086798,0,0.006312769,-0.003861122,0.004334634,,0.008722062,0.003153236,-0.000478893,-0.008896141,0.006214721,0.004976893,0.008537532,0.005202198,0.005245845
14/02/2017,-0.001930163,-0.001659696,0.003344482,0.005751849,0,0.000653168,0,0.000348189,0.000535045,0.003315964,0.007421939,-0.003265306,0.003538115,0.00247669,-0.006314128,0.011990408,0.001734605,-0.000980392,0.002329145,-0.007401925,,-0.000971731,0,0.008445946,0.004088901,0,0.004505256,0.003196931,0.002955123,-0.000459823,0.000693782,0.002035278,0,0.005321931,0.005610703,,0.004960921,0.003907935,-0.001536093,0.005098789,0.00356981,-0.001945525,0.000219877,0.003228659,0.004007335
15/02/2017,-0.001582278,-0.002127943,0.008333333,0.003267974,-0.00154321,0.000652742,0,0.001392273,0.012834225,0.004249292,0.00139556,0.007371007,0.000641026,0.007557041,-0.000794281,0.009478673,0.000865801,-0.000588813,-0.001100715,0.000745712,,-0.000618976,0.00462963,-0.001675042,0.008472906,0.000831947,0.002214839,0.003824092,0.002261203,0.005712095,0.002339891,0.001354096,0.002281152,0.005079559,0.004291845,,-0.003125788,0.006344748,-0.000914776,0.002906362,0.007396533,0.002303739,0.003297428,0.006376078,0.004992309
16/02/2017,-0.001936961,0.0006664,-0.013774105,0.000814332,-0.000772798,-0.014350946,-0.009305211,0.00243309,-0.012671595,-0.000470146,0.000291687,-0.008130081,0.00256246,-0.000240396,0.000794913,0.004694836,0,-0.00029458,0.000428528,-0.004470939,,-0.00035392,0.001536098,0.010067114,0.000781555,0.000935162,0.000939226,0,0.000273467,0,0.001556286,0.000676133,-0.004836415,-0.002937953,-0.006837607,,0.00425268,-0.001966582,0.002188338,0.007271194,-0.002073759,0,-0.004601227,-0.000780151,-0.000864118
17/02/2017,0.002117149,0.004861481,0.001117318,0.00081367,0.003093581,0.000661813,-0.026925485,-0.000693481,-0.000534759,0.002351834,0.012376879,0.001639344,0.003194888,0.006107531,0,-0.009345794,0,0.00225911,0.000856688,0.002245509,,0.002389804,0.005368098,-0.006644518,0.006052323,0.001764767,0.005850858,0.001904762,0.002460529,0.002858885,0.000949586,0.006081081,0.006289308,0.006274905,0.003012048,,0.004939472,0.005767664,0.001200889,0.004132448,0.0042123,0.000176803,0.005282853,0.004072327,0.001678557
21/02/2017,-0.000528169,-0.001192922,0.010044643,-0.003252033,-0.00231303,0.015873016,0.024453024,0.009715475,0.014446228,0.004223369,0.001024131,0.000818331,0.031847134,0.003250323,0.003177125,0.02004717,0.000865052,-0.000980008,-0.000611396,-0.013442868,,-0.000883002,0.010678871,0.012263099,0.00562779,0.000310881,0.000658509,0.003231939,0.001909048,-0.001520392,8.62E-05,0.001343183,0.003125,-0.002700652,0.013728014,,0.00105108,0.000948844,-0.000664904,-0.005834549,0.003747204,0.004596076,0.00306547,0.004687804,0.006048066
22/02/2017,-0.003170689,0.004312919,-0.001104972,0.004078303,-0.001545595,0.002604167,-0.012562814,0.006185567,-0.005274262,0.004205607,0.003612763,0,-0.016666667,0.002715708,0.001583531,0.001734104,0.001728608,0.001373357,0.002202374,0.004542014,,0.001325674,-0.005283019,-0.000550661,-0.001736781,0.001761111,0.001974225,0.000758006,0.000272201,0.002360196,0.001552259,0.001341382,0.00623053,0.001369196,-0.003808718,,0.001291523,0.000760446,0.001180921,-0.001257598,0.002340224,0.001759634,0.002728662,-0.000906982,-0.0010822
23/02/2017,0.001943806,0,-0.004424779,-0.003249391,0,-0.002597403,-0.011450382,-0.004098361,-0.003181336,-0.006979991,-6.37E-05,-0.00572363,-0.003766478,-0.010738383,-0.003952569,0.001731102,0,0.000293887,0.000488341,0.00075358,,0.000529568,-0.000379363,0.001652893,-0.008892326,0.000723888,-0.002189261,0.000820552,0.001360637,-0.00953249,0.000774927,0.002009377,-0.011539544,0.001017897,-0.002973662,,5.77E-05,-0.005534506,0.001956459,0.004774397,-0.007226639,-0.010363604,-0.018830957,-0.004286249,0.000418987
24/02/2017,0.004585538,0.005021142,-0.000555556,0,0,-0.005208333,-0.036036036,-0.006858711,-0.004787234,0.001874414,-0.002038931,0.007401316,-0.005040958,0.003121998,-0.008730159,-0.004608295,0.000862813,0.001566938,-0.007748627,0.011295181,,0.001587862,-0.00113852,-0.009350935,0.002665626,0.002480107,-0.010366957,-0.003784057,-0.002989334,0.00107362,0.002236944,-0.002673797,-0.010250569,-0.006450242,0.001704303,,-0.019172743,0.002391415,0.003078261,0.011644301,0.003387648,0.00372737,0.005546927,0.001679424,0.001493364
27/02/2017,0.005266854,0.003089666,0.003057254,-0.001629992,-0.001547988,0.003926702,-0.006008011,0.004834254,0.002137894,0.003741815,0.013567438,0.003265306,0.000633312,0.00497965,-0.003202562,-0.015046296,0,0.000880023,0.001414253,0.007446016,,0.001056896,0.003039514,0.002776235,0.005965504,0.001752397,0.01335772,0.003102051,0.00286201,0.006434809,0.001716886,0.00536193,0.005178366,0.00896676,-0.000425351,,-0.005903279,0.00231662,-0.000609099,0.006193868,0.00555261,0.007780725,0.009267432,0.002838146,0.001017983
28/02/2017,-0.000698568,-0.001441772,-0.009143807,0.001632653,-0.002325581,-0.005215124,-0.02014775,-0.004123711,-0.003733333,0.002329916,-0.003401575,-0.003254679,-0.00443038,0.004335604,0.000803213,-0.004700353,-0.000862069,-0.00087925,-0.000368415,0.000739098,,-0.000967799,-0.007575758,-0.013289037,-0.000709037,0.000617411,-0.003500519,-0.000315557,-0.000339743,0.000342518,0.001971034,0.000666667,0.00114482,-0.00245265,-0.003404255,,-0.009713806,0.000696157,0.000448866,-0.001436339,0.003524058,0.004562204,0.000655881,-0.00621982,-0.002578376
01/03/2017,0.001048584,-0.010041347,0.008948546,0.008149959,0.000777001,0.008519004,0.030157642,0.004830918,0.013383298,0.014411901,0.009860312,0.004081633,0.005721551,0.015559772,0.012038523,0.029515939,-0.000862813,-9.78E-05,0.000737101,-0.000738552,,-8.81E-05,0.027480916,0.032547699,0.020641166,0.000719868,0.010044459,0.003914141,0.002854812,0.019859235,0.002223743,0.00532978,0.004002287,0.01015344,0.015371477,,0.012558595,0.020228361,-0.003831489,-0.001438405,0.019991705,0.019039301,0.016495521,0.0134908,0.013673855
02/03/2017,-0.005586592,-0.003248475,0.009977827,0.012934519,-0.000776398,0.00259909,-0.007984032,0.005494505,-0.004226096,0.001833181,0.008293171,-0.005691057,-0.003792668,0.00186846,0.007930214,-0.009747706,0.000863558,-0.000880109,0.004910385,-0.002217295,,-0.000880747,-0.006686478,-0.00326087,-0.003981546,0.000102764,0.010868384,0.005785436,0.004270028,0.000671466,0.001536098,0.004638834,-0.004840547,0.002464016,-0.00294365,,0.005576121,-0.000898506,-0.001172117,-0.001852042,0.000216873,0.003770998,-0.002686728,-0.007250907,-0.005859881
03/03/2017,-0.002457865,-0.00046558,-0.004116356,-0.005586592,0,-0.003888529,-0.005365526,0,-0.00265252,-0.002744739,0.001613954,0.004088307,-0.003807107,-0.001118985,0.004720692,-0.006369427,0.001725626,9.79E-05,-0.001954557,-0.00962963,,0.000352609,0.005235602,-0.008178844,0.001967005,0.000513769,0.001720245,-0.000437664,0.00074239,-0.000708295,0.001704158,0,-0.003147353,-0.000899254,-0.002530578,,-0.006866429,0.001577322,-1.79E-05,-0.008658901,-0.001002819,-0.004098361,-0.007219828,0.001625905,0.000503877
06/03/2017,-0.001231961,0.000798509,0.000551116,-0.003210273,0,0.001951854,-0.014160486,-0.00273224,-0.005319149,-0.002293578,-0.001332466,-0.005700326,0.008917197,-0.001073562,-0.003132341,0.005827506,0,0,0.000856793,-0.005235602,,-0.000176243,0.003348214,-0.001649258,-0.004242923,0.001129711,-0.001502629,6.26E-05,-0.00087672,-0.000746102,0.001105818,0.000659631,0,9.00E-05,-0.005919662,,-0.001347612,-0.001038914,-9.10E-05,0.002911511,-0.002821563,0.000342936,-0.007055248,-0.003674117,-0.003277241
07/03/2017,-0.00246696,-0.000398936,0.002478656,0.004025765,0.000777001,-0.001298701,-0.003419973,0,0.004812834,0.005517241,0.004964627,0.004914005,0.01010101,0.006354843,-0.001571092,0.00811124,0.000861326,0,0.000183441,-0.00075188,,-0.000528821,0.001853912,0.014317181,0.004388196,0.000410341,0.004353434,0.000312735,0.000539993,0.001679982,0.001189566,0.001318392,0.008897819,0.009164817,0.000425351,,-0.003271805,0.002872548,-0.000624046,-0.003732504,0.00367297,0.000857045,0.002732838,-0.002607203,-0.002913374
08/03/2017,0.001236531,-0.001795929,0.005494505,0.004811548,-0.002329193,-0.001950585,0.00754976,0.002739726,0.008515168,0.005486968,0.000339632,0.006519967,-0.00625,0.0067326,0.000786782,0.002298851,0.000860585,-0.0002936,0.001283854,0.010534236,,-0.000352734,0.011102887,-0.005428882,-0.001899576,-0.000512715,-0.000749184,-0.000625274,-0.000472239,-0.00115538,-0.000254604,-0.000658328,0.011095306,0.004518498,0.00212585,,-0.001951971,-0.000730283,-0.00268197,-0.00400666,0.004716725,-0.001370098,-0.000218031,0.000620444,-0.002284215
09/03/2017,-0.001764291,-0.00119944,-0.004644809,-0.005586592,-0.00077821,0.003257329,-0.041553134,-0.00273224,-0.00474934,-0.000909504,0.00108028,-0.012145749,-0.002515723,-0.001752606,0.009433962,-0.005733945,-0.000859845,-0.000195791,-0.003541336,0.006701415,,-0.000705716,-0.007320644,-0.005458515,-0.001015035,-0.000512978,0.000856852,-0.000563098,-0.000742441,0.001753731,-0.000594228,0.001976285,-0.004783343,-0.008374887,-0.002121341,,-0.012366476,0.002252182,-0.002215272,-0.004649705,-0.002212389,-0.003086949,-0.004688693,0.000215887,0.000799895
10/03/2017,0,-0.004269798,0.004666484,0.004012841,-0.000778816,-0.000649351,-0.019900498,0.005479452,0.007423118,0.003641329,0.006382192,0.01147541,-0.000630517,0.004389207,0.005451713,0.001153403,-0.000860585,-0.00088123,-0.000306373,-0.00147929,,-0.000706215,0,0.011525796,0.006540928,-0.000513242,0.006153352,0.001752848,0.000337724,0.005996946,-0.000509641,0.002629849,0.009329941,0.003044004,0.00042517,,0.005213605,0.004119137,-0.000739139,-0.003254252,0.002487697,0.002752451,-0.003724803,0.003925444,0.00326867
13/03/2017,-0.001060445,-0.000134003,0.016393443,0.003197442,0.000779423,0.003898635,0.025380711,-0.004768392,0.006842105,-0.002267574,-0.001072271,0.000810373,0,-0.006486039,-0.00464756,0.01843318,0.000861326,0.000392003,0.000674226,-0.001481481,,0.000883392,0.016224189,0.000542594,0.00214511,0.000513505,-0.002393108,0.000312461,-0.000270088,-0.000888626,0.000509901,-0.001311475,0.00140056,-0.001502507,0.003824904,,-0.002544775,-0.003108498,-0.000546784,-0.000631912,-0.006500512,0.002058672,-0.000329888,0.00239687,0.000366633
14/03/2017,-0.000353857,-0.001273202,0.004301075,0.004780876,0.003115265,-0.001294498,-0.010608204,0.016427105,0.001045478,0.002727273,0.007391278,0,-0.000946372,0.002778035,0.00233463,0.00678733,0,9.80E-05,0.0015313,0.002225519,,8.83E-05,-0.006894049,0.010303688,-6.30E-05,-0.000821187,0.008635854,0.003873305,0.003106849,0.001667655,-0.000424701,0.002626395,-0.001398601,0.015688319,-0.00042337,,-0.001141522,0.002083782,0.000701905,0.005005796,0.002036218,-0.002568053,-0.002529975,-0.003226799,-0.003379027
15/03/2017,0,0.001945786,-0.004282655,-0.002379064,-0.001552795,-0.003888529,0.0192995,0.016161616,-0.001044386,-0.001813237,-0.006971717,0.004048583,-0.004104831,-0.00060024,-0.00310559,-0.006741573,0.000860585,-0.000195906,0.002018225,-0.004441155,,-0.000970788,-0.000365364,-0.014492754,0.005729396,0.00113006,-0.0059722,-0.001804717,0,0.003625735,0.000169952,-0.001309758,-0.007563025,-0.000132017,0.004659043,,0.001667112,0.001369037,0.003606276,-0.008755833,0.000975398,0.002231377,0.008601676,0.007381135,0.008374753
16/03/2017,0.004247788,0,-0.001075269,0.011128776,-0.000777605,0,0.012622721,0.018555335,0.023000523,-0.000454133,0.003065792,-0.008064516,0,-0.007807808,-0.005451713,0.007918552,0,-0.000391888,0.001159668,0.002230483,,-8.83E-05,0.018274854,0.009803922,-0.005634156,0.0006157,0.003083794,0.004052369,0.00269324,-0.006229955,0.000509771,0.003278689,-0.00592718,0.004283786,-0.002529511,,0.004879509,-0.006945286,-0.000712718,0.012694383,-0.008986574,-0.000685049,-0.003498797,0.000120331,-0.00162671
17/03/2017,-0.00211491,0.000334829,0.011840689,-0.008647799,0,0.001951854,0,0.007156799,0.00408789,0.000454339,-0.00702977,0.035772358,-0.010145847,-0.000931272,-0.003132341,-0.003367003,0,0,0,-0.017062315,,-0.000176694,0.003589375,0.014023732,0.001259129,-0.001128089,-0.00646666,-0.001055573,-0.000537201,0.004191706,0.000509511,-0.002614379,0.027825099,-0.003038448,0.003381234,,-0.002179441,-0.000655615,0.000880638,-0.002507051,-0.001802688,0.000685518,-0.002413869,4.07E-05,-0.001314315
20/03/2017,-0.002649241,6.69E-05,-0.011968085,0,0.00077821,0.001298701,-0.013850416,0,0.017811705,0.003178928,0.002370106,-0.018838305,0.005765535,0.002470172,0.000785546,0.01295045,0,0.000490052,-0.004084619,-0.003018868,,0.000706901,0.006437768,0.011170213,-0.001634809,0.000308008,0.002187367,-0.000808056,-0.000268745,-0.000258579,0.000424376,0.000655308,0.009944751,-0.003223538,-0.00336984,,-0.005647956,-0.000641658,0.001002892,0.006440465,0.000875609,0.004795342,0.004949406,8.98E-05,-0.002009894
21/03/2017,0.001416681,-0.000669389,-0.004845222,0,-0.000777605,-0.005188067,-0.02247191,0.003875969,-0.0125,-0.022181983,-0.005005374,-0.0056,0.005414013,-0.018596866,0.001569859,-0.01778766,0,-0.000685737,-0.000857003,0.007570023,,-0.000441501,-0.006751955,-0.015255129,-0.021476256,-0.000513189,-0.005483097,-0.000248834,-0.00094086,-0.010271948,-0.000678714,-0.001964637,-0.007111597,-0.003836655,-0.015215554,,0.00082354,-0.016822097,0.001276008,-0.002237136,-0.019410575,-0.013635589,-0.031191857,-0.018249456,-0.012407973
22/03/2017,0.000884173,0.006899323,-0.015417906,-0.014274385,-0.00155642,-0.009126467,-0.00933908,-0.009009009,-0.000506329,-0.00462963,-0.006110734,-0.002413516,0.000950269,-0.002558151,-0.004702194,0.006225241,-0.000859845,0.00254877,-0.004043622,0.009015778,,0.002561837,0.004651163,0.012820513,0.001673425,0.001334976,-0.012793063,-0.009893597,-0.005919548,-0.00126932,0.001103659,-0.005249344,-0.007162534,-0.007835672,-0.000429185,,-0.020466011,-0.001594405,0.001867438,0.005005736,-0.004237761,0.000864006,-0.017058292,0.004799944,0.001889886
23/03/2017,0.005477032,-0.000133049,0.004395604,0,0,0.001315789,0.005801305,-0.007792208,-0.009625127,-0.000465116,-0.001428394,0,-0.00443038,-0.000142484,0,-0.010123735,-0.000860585,-0.000488902,0.003444882,0.005212211,,-0.000616794,-0.008547009,-0.017405063,-0.000963824,0.000615322,-0.00097598,-0.000942685,-0.001556368,-0.000224282,-0.000593623,0.001319261,-0.007214206,-0.000133857,0.006011164,,0.012187598,-0.003043985,-0.000456353,-0.008249455,0.002379886,0.004834254,0.014710953,-0.000678536,-0.00106027
24/03/2017,-0.002460025,-0.000998004,-0.007658643,0.005631537,0.000779423,-0.005913272,0.017303533,0.008507853,0.008184143,0.006979991,0.00202127,-0.006451613,0.004450095,0.004037621,0.003149606,0.015909091,-0.001722653,-9.78E-05,-0.001655223,-0.004444444,,-8.82E-05,0.001436782,0.003220612,0.003859017,-0.000512453,0.003147897,0.000440335,-0.000135547,0.003925821,0.000339415,0.000658762,0.004471772,0.000550374,0,,-0.009299312,0.003513887,0.000661773,0.005702328,-0.000977626,0.003608247,0.000906105,0.00189943,-0.000843996
27/03/2017,0.005460631,0.002930403,-0.006063947,-0.0048,0,-0.00462657,-0.033309709,-0.003893576,-0.013191273,-0.012476895,-0.004313689,-0.00487013,-0.001898734,-0.010928703,0.001569859,-0.016778523,0.000862813,0.001174054,-0.001350936,0.010416667,,0.001234459,-0.008967001,-0.006955591,-0.003587904,0.001025431,-0.004003679,-0.004464286,-0.002304616,-0.005027746,0.000848248,0,-0.00918197,-0.00704686,-0.006828852,,0.001222189,-0.00693671,0.001103831,-0.003173117,-0.012609741,-0.010957028,-0.016068802,0.001995265,-0.001019587
28/03/2017,0.000875964,0.00146092,0.014975042,0,-0.003894081,0.001992032,0.015395894,0.009771987,0.002570694,0.013570426,0.002119436,0.003262643,0.003804692,0.009518798,0.001567398,0.006825939,-0.000862069,-0.000586338,-0.000983828,0.003681885,,-0.000528402,0.004705031,0.009159483,0.009194959,0.000307314,-0.005432125,0.002400051,0.000951152,0.008309627,0.000593271,0.001316656,0.0210615,0.007096871,0.007735281,,0.001830526,0.010643075,-0.000643421,0.008245056,0.011071783,0.009520512,0.012650949,0.005953393,0.007251474
29/03/2017,-0.001925433,0,0.016393443,0.012861736,0.000781861,0.000662691,0.010830325,0.006129032,0.005128205,0.00877193,0.00755785,0,-0.008212255,0.013456527,0,0.008474576,-0.000862813,-0.001955608,-0.000738598,-0.006603081,,-0.00202661,0.004322767,0.010678057,0.00796432,0.000204813,0.012289037,0.006048768,0.003800991,0.005568342,0.001863459,0.003287311,0.009075908,0.012725975,0.008102345,,0.001208405,0.009909098,0.001732026,0.004295844,0.011062567,0.005829904,0.015786485,0.003814321,0.001085325
30/03/2017,0.001227639,0.001458789,0,0.003174603,-0.0015625,-0.001324503,0.005,0.003526771,-0.001530612,-0.004118993,-0.000648248,-0.012195122,-0.006369427,-0.002477909,-0.000782473,-0.00952381,0.000863558,0,-0.000184786,-0.006646972,,0,-0.005738881,0.003697834,-0.003666245,0.002150097,-0.005503399,0.0030062,0.001825681,-0.003987005,-0.000338181,0.001965924,0.000817661,-0.003640634,0.007614213,,-0.001153895,-0.004998658,-0.000873442,-0.007988044,-0.000886402,-0.002727583,0.002683363,0.002846952,0.00293511
31/03/2017,-0.001401296,-0.000132424,0.002150538,-0.003955696,0.001564945,-0.00132626,-0.015636105,0.007667732,0,-0.004595588,-0.000988448,0.004115226,0.007692308,-0.002343457,-0.002349256,0.016968326,0.000862813,-0.001175664,0.001170527,0.017100372,,-0.001059509,0.002886003,0.006315789,-0.000951656,0.000612996,0.001790364,-0.000499532,-0.000404968,-0.001927354,0.001099459,-0.000654022,-0.002995643,-0.004125413,0.002099076,,0.001530084,-0.004163272,0.000286591,-0.005350927,-0.003687377,0.00034188,0.003568243,-0.000439543,-0.002255047
