Date,Name,Close,High,Low,Open,Volume
08/02/1990,HgCapital Trust Ord,0.103,,,,
08/03/1990,HgCapital Trust Ord,0.103,,,,
08/04/1990,HgCapital Trust Ord,0.103,,,,
08/05/1990,HgCapital Trust Ord,0.103,,,,
08/06/1990,HgCapital Trust Ord,0.103,,,,
08/07/1990,HgCapital Trust Ord,0.103,,,,
08/08/1990,HgCapital Trust Ord,0.103,,,,
08/09/1990,HgCapital Trust Ord,0.103,,,,
08/10/1990,HgCapital Trust Ord,0.103,,,,
08/11/1990,HgCapital Trust Ord,0.103,,,,
08/12/1990,HgCapital Trust Ord,0.103,,,,
08/13/1990,HgCapital Trust Ord,0.103,,,,
08/14/1990,HgCapital Trust Ord,0.103,,,,
08/15/1990,HgCapital Trust Ord,0.103,,,,
08/16/1990,HgCapital Trust Ord,0.103,,,,
08/17/1990,HgCapital Trust Ord,0.103,,,,
08/18/1990,HgCapital Trust Ord,0.103,,,,
08/19/1990,HgCapital Trust Ord,0.103,,,,
08/20/1990,HgCapital Trust Ord,0.103,,,,
08/21/1990,HgCapital Trust Ord,0.103,,,,
08/22/1990,HgCapital Trust Ord,0.103,,,,
08/23/1990,HgCapital Trust Ord,0.103,,,,
08/24/1990,HgCapital Trust Ord,0.103,,,,
08/25/1990,HgCapital Trust Ord,0.103,,,,
08/26/1990,HgCapital Trust Ord,0.103,,,,
08/27/1990,HgCapital Trust Ord,0.103,,,,
08/28/1990,HgCapital Trust Ord,0.103,,,,
08/29/1990,HgCapital Trust Ord,0.103,,,,
08/30/1990,HgCapital Trust Ord,0.103,,,,
08/31/1990,HgCapital Trust Ord,0.1019,,,,
09/01/1990,HgCapital Trust Ord,0.1019,,,,
09/02/1990,HgCapital Trust Ord,0.1019,,,,
09/03/1990,HgCapital Trust Ord,0.1019,,,,
09/04/1990,HgCapital Trust Ord,0.1019,,,,
09/05/1990,HgCapital Trust Ord,0.1019,,,,
09/06/1990,HgCapital Trust Ord,0.1019,,,,
09/07/1990,HgCapital Trust Ord,0.1019,,,,
09/08/1990,HgCapital Trust Ord,0.1019,,,,
09/09/1990,HgCapital Trust Ord,0.1019,,,,
09/10/1990,HgCapital Trust Ord,0.1019,,,,
09/11/1990,HgCapital Trust Ord,0.1019,,,,
09/12/1990,HgCapital Trust Ord,0.1019,,,,
09/13/1990,HgCapital Trust Ord,0.1019,,,,
09/14/1990,HgCapital Trust Ord,0.1019,,,,
09/15/1990,HgCapital Trust Ord,0.1019,,,,
09/16/1990,HgCapital Trust Ord,0.1019,,,,
09/17/1990,HgCapital Trust Ord,0.1019,,,,
09/18/1990,HgCapital Trust Ord,0.1019,,,,
09/19/1990,HgCapital Trust Ord,0.1019,,,,
09/20/1990,HgCapital Trust Ord,0.1019,,,,
09/21/1990,HgCapital Trust Ord,0.1019,,,,
09/22/1990,HgCapital Trust Ord,0.1019,,,,
09/23/1990,HgCapital Trust Ord,0.1019,,,,
09/24/1990,HgCapital Trust Ord,0.1019,,,,
09/25/1990,HgCapital Trust Ord,0.1019,,,,
09/26/1990,HgCapital Trust Ord,0.1019,,,,
09/27/1990,HgCapital Trust Ord,0.1019,,,,
09/28/1990,HgCapital Trust Ord,0.097,,,,
09/29/1990,HgCapital Trust Ord,0.097,,,,
09/30/1990,HgCapital Trust Ord,0.097,,,,
10/01/1990,HgCapital Trust Ord,0.097,,,,
10/02/1990,HgCapital Trust Ord,0.097,,,,
10/03/1990,HgCapital Trust Ord,0.097,,,,
10/04/1990,HgCapital Trust Ord,0.097,,,,
10/05/1990,HgCapital Trust Ord,0.097,,,,
10/06/1990,HgCapital Trust Ord,0.097,,,,
10/07/1990,HgCapital Trust Ord,0.097,,,,
10/08/1990,HgCapital Trust Ord,0.097,,,,
10/09/1990,HgCapital Trust Ord,0.097,,,,
10/10/1990,HgCapital Trust Ord,0.097,,,,
10/11/1990,HgCapital Trust Ord,0.097,,,,
10/12/1990,HgCapital Trust Ord,0.097,,,,
10/13/1990,HgCapital Trust Ord,0.097,,,,
10/14/1990,HgCapital Trust Ord,0.097,,,,
10/15/1990,HgCapital Trust Ord,0.097,,,,
10/16/1990,HgCapital Trust Ord,0.097,,,,
10/17/1990,HgCapital Trust Ord,0.097,,,,
10/18/1990,HgCapital Trust Ord,0.097,,,,
10/19/1990,HgCapital Trust Ord,0.097,,,,
10/20/1990,HgCapital Trust Ord,0.097,,,,
10/21/1990,HgCapital Trust Ord,0.097,,,,
10/22/1990,HgCapital Trust Ord,0.097,,,,
10/23/1990,HgCapital Trust Ord,0.097,,,,
10/24/1990,HgCapital Trust Ord,0.097,,,,
10/25/1990,HgCapital Trust Ord,0.097,,,,
10/26/1990,HgCapital Trust Ord,0.097,,,,
10/27/1990,HgCapital Trust Ord,0.097,,,,
10/28/1990,HgCapital Trust Ord,0.097,,,,
10/29/1990,HgCapital Trust Ord,0.097,,,,
10/30/1990,HgCapital Trust Ord,0.097,,,,
10/31/1990,HgCapital Trust Ord,0.099,,,,
11/01/1990,HgCapital Trust Ord,0.099,,,,
11/02/1990,HgCapital Trust Ord,0.099,,,,
11/03/1990,HgCapital Trust Ord,0.099,,,,
11/04/1990,HgCapital Trust Ord,0.099,,,,
11/05/1990,HgCapital Trust Ord,0.099,,,,
11/06/1990,HgCapital Trust Ord,0.099,,,,
11/07/1990,HgCapital Trust Ord,0.099,,,,
11/08/1990,HgCapital Trust Ord,0.099,,,,
11/09/1990,HgCapital Trust Ord,0.099,,,,
11/10/1990,HgCapital Trust Ord,0.099,,,,
11/11/1990,HgCapital Trust Ord,0.099,,,,
11/12/1990,HgCapital Trust Ord,0.099,,,,
11/13/1990,HgCapital Trust Ord,0.099,,,,
11/14/1990,HgCapital Trust Ord,0.099,,,,
11/15/1990,HgCapital Trust Ord,0.099,,,,
11/16/1990,HgCapital Trust Ord,0.099,,,,
11/17/1990,HgCapital Trust Ord,0.099,,,,
11/18/1990,HgCapital Trust Ord,0.099,,,,
11/19/1990,HgCapital Trust Ord,0.099,,,,
11/20/1990,HgCapital Trust Ord,0.099,,,,
11/21/1990,HgCapital Trust Ord,0.099,,,,
11/22/1990,HgCapital Trust Ord,0.099,,,,
11/23/1990,HgCapital Trust Ord,0.099,,,,
11/24/1990,HgCapital Trust Ord,0.099,,,,
11/25/1990,HgCapital Trust Ord,0.099,,,,
11/26/1990,HgCapital Trust Ord,0.099,,,,
11/27/1990,HgCapital Trust Ord,0.099,,,,
11/28/1990,HgCapital Trust Ord,0.099,,,,
11/29/1990,HgCapital Trust Ord,0.099,,,,
11/30/1990,HgCapital Trust Ord,0.099,,,,
12/01/1990,HgCapital Trust Ord,0.099,,,,
12/02/1990,HgCapital Trust Ord,0.099,,,,
12/03/1990,HgCapital Trust Ord,0.099,,,,
12/04/1990,HgCapital Trust Ord,0.099,,,,
12/05/1990,HgCapital Trust Ord,0.099,,,,
12/06/1990,HgCapital Trust Ord,0.099,,,,
12/07/1990,HgCapital Trust Ord,0.099,,,,
12/08/1990,HgCapital Trust Ord,0.099,,,,
12/09/1990,HgCapital Trust Ord,0.099,,,,
12/10/1990,HgCapital Trust Ord,0.099,,,,
12/11/1990,HgCapital Trust Ord,0.099,,,,
12/12/1990,HgCapital Trust Ord,0.099,,,,
12/13/1990,HgCapital Trust Ord,0.099,,,,
12/14/1990,HgCapital Trust Ord,0.099,,,,
12/15/1990,HgCapital Trust Ord,0.099,,,,
12/16/1990,HgCapital Trust Ord,0.099,,,,
12/17/1990,HgCapital Trust Ord,0.099,,,,
12/18/1990,HgCapital Trust Ord,0.099,,,,
12/19/1990,HgCapital Trust Ord,0.099,,,,
12/20/1990,HgCapital Trust Ord,0.099,,,,
12/21/1990,HgCapital Trust Ord,0.099,,,,
12/22/1990,HgCapital Trust Ord,0.099,,,,
12/23/1990,HgCapital Trust Ord,0.099,,,,
12/24/1990,HgCapital Trust Ord,0.099,,,,
12/25/1990,HgCapital Trust Ord,0.099,,,,
12/26/1990,HgCapital Trust Ord,0.099,,,,
12/27/1990,HgCapital Trust Ord,0.099,,,,
12/28/1990,HgCapital Trust Ord,0.099,,,,
12/29/1990,HgCapital Trust Ord,0.099,,,,
12/30/1990,HgCapital Trust Ord,0.099,,,,
12/31/1990,HgCapital Trust Ord,0.099,,,,
01/01/1991,HgCapital Trust Ord,0.099,,,,
01/02/1991,HgCapital Trust Ord,0.099,,,,
01/03/1991,HgCapital Trust Ord,0.099,,,,
01/04/1991,HgCapital Trust Ord,0.099,,,,
01/05/1991,HgCapital Trust Ord,0.099,,,,
01/06/1991,HgCapital Trust Ord,0.099,,,,
01/07/1991,HgCapital Trust Ord,0.099,,,,
01/08/1991,HgCapital Trust Ord,0.099,,,,
01/09/1991,HgCapital Trust Ord,0.099,,,,
01/10/1991,HgCapital Trust Ord,0.099,,,,
01/11/1991,HgCapital Trust Ord,0.099,,,,
01/12/1991,HgCapital Trust Ord,0.099,,,,
01/13/1991,HgCapital Trust Ord,0.099,,,,
01/14/1991,HgCapital Trust Ord,0.099,,,,
01/15/1991,HgCapital Trust Ord,0.099,,,,
01/16/1991,HgCapital Trust Ord,0.099,,,,
01/17/1991,HgCapital Trust Ord,0.099,,,,
01/18/1991,HgCapital Trust Ord,0.099,,,,
01/19/1991,HgCapital Trust Ord,0.099,,,,
01/20/1991,HgCapital Trust Ord,0.099,,,,
01/21/1991,HgCapital Trust Ord,0.099,,,,
01/22/1991,HgCapital Trust Ord,0.099,,,,
01/23/1991,HgCapital Trust Ord,0.099,,,,
01/24/1991,HgCapital Trust Ord,0.099,,,,
01/25/1991,HgCapital Trust Ord,0.099,,,,
01/26/1991,HgCapital Trust Ord,0.099,,,,
01/27/1991,HgCapital Trust Ord,0.099,,,,
01/28/1991,HgCapital Trust Ord,0.099,,,,
01/29/1991,HgCapital Trust Ord,0.099,,,,
01/30/1991,HgCapital Trust Ord,0.099,,,,
01/31/1991,HgCapital Trust Ord,0.098,,,,
02/01/1991,HgCapital Trust Ord,0.098,,,,
02/02/1991,HgCapital Trust Ord,0.098,,,,
02/03/1991,HgCapital Trust Ord,0.098,,,,
02/04/1991,HgCapital Trust Ord,0.098,,,,
02/05/1991,HgCapital Trust Ord,0.098,,,,
02/06/1991,HgCapital Trust Ord,0.098,,,,
02/07/1991,HgCapital Trust Ord,0.098,,,,
02/08/1991,HgCapital Trust Ord,0.098,,,,
02/09/1991,HgCapital Trust Ord,0.098,,,,
02/10/1991,HgCapital Trust Ord,0.098,,,,
02/11/1991,HgCapital Trust Ord,0.098,,,,
02/12/1991,HgCapital Trust Ord,0.098,,,,
02/13/1991,HgCapital Trust Ord,0.098,,,,
02/14/1991,HgCapital Trust Ord,0.098,,,,
02/15/1991,HgCapital Trust Ord,0.098,,,,
02/16/1991,HgCapital Trust Ord,0.098,,,,
02/17/1991,HgCapital Trust Ord,0.098,,,,
02/18/1991,HgCapital Trust Ord,0.098,,,,
02/19/1991,HgCapital Trust Ord,0.098,,,,
02/20/1991,HgCapital Trust Ord,0.098,,,,
02/21/1991,HgCapital Trust Ord,0.098,,,,
02/22/1991,HgCapital Trust Ord,0.098,,,,
02/23/1991,HgCapital Trust Ord,0.098,,,,
