date,9984.T,AAPL,ABBV,ALB,AMAT,AMZN,ASML,AZN.L,BHP,CNR.TO,COST,CRM,CRWD,DE,DG.PA,ECL,EL,FAS.L,GOOGL,HON,HUBS,HVPE.L,III.L,JNJ,JPM,LIN,LRCX,MC.PA,MELI,MRNA,MSFT,NESN.SW,NIO,NKE,NOW,NVDA,NVO,ODFL,PANW,PG,RIO,SHW,SMSN.IL,SMT.L,TM,TMO,TSLA,V,WM,XOM
2010-04-01,7.440017316971624,4.684101724739265,,23.264184005449415,6.915327140426483,4.309791691385128,16.3595767128783,1728.3934326171875,28.575036986094414,15.93699562154196,29.057968345921363,12.349657626245012,,29.948569489032955,24.172064643493815,24.935701960913935,18.542083853233066,156.25680541992188,9.30833532250362,21.068960726996394,,,188.8865509033203,29.236291134703286,20.75852979865439,42.02321053799274,21.37747830998845,60.21083424873467,31.239755799009558,,14.591308840787434,22.11397337209996,,10.33847472137454,,2.5829608738649843,8.039758044134478,6.2546729390883575,,27.9425329093997,18.254871258456443,12.831362898406383,228.87573779248405,124.13076782226562,45.1320150604227,32.305671263507975,,13.76513654647089,15.819256218177498,26.59078809653476
2010-04-02,7.391479758522643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,7.0779218738018095,4.73224282344375,,23.412250516173433,7.000601578942119,4.297619492903238,16.5044435799994,,28.667467109528513,16.131129085789315,29.37484415053313,12.558827563162671,,30.38766619787147,,24.99870831961858,18.30012368213691,,9.340787301634798,21.25701447280489,,,,29.06026511864508,20.823762929271773,42.071660831662626,21.870315788423753,,31.278010512981638,,14.640522606900266,,,10.348324805250506,,2.6209176790648034,8.122897902390855,6.374964466321553,,28.107750581006812,18.39102880596866,12.965329104202201,,,45.5456476854484,32.355212104890434,,13.747764495247214,15.858699392561117,26.808240322371507
2010-04-06,7.169080795393614,4.76151281123333,,23.703765228922908,6.9922764454850075,4.438505549187348,16.473992370433354,1712.8453369140625,28.531179460309797,16.014407818098498,29.872089693777536,12.90525991704712,,30.461674026967962,23.95619958070039,25.043069237833333,17.916398260006662,159.851318359375,9.311641599592324,21.299421927775477,,,189.78785705566406,29.071770197477566,21.090770110359244,42.306980613206825,21.85205310408204,59.31107920908696,31.70789195204683,,14.691561481960731,21.748827984097666,,10.338711042263004,,2.560980796186528,8.229981130608476,6.505488610450264,,27.870581516364663,18.42291605322149,13.154008645010322,232.46908501717854,126.52848052978516,45.390646989375,32.306391705836084,,13.761737320458973,15.960141650021031,26.741593003805416
2010-04-07,7.2263827407082175,4.79163844885086,,23.74321131948475,7.057485664150337,4.424275609334713,16.523604615158526,1731.913330078125,28.050445672684702,15.831754915782168,29.91896873076258,12.659063583293323,,30.378523055731552,23.74214135425458,25.169323866590155,18.0070613430223,159.851318359375,9.252435700334578,21.24117803342465,,,188.8865509033203,29.08667285105772,20.8909974876335,42.47261037171027,22.05924329613913,57.94007051744309,30.5663792131881,,14.734439896658465,21.634633918806745,,10.313442572485602,,2.5823847467607615,8.210490997425065,6.57089103956506,,27.653460011936538,18.1241936365635,13.175147445012508,227.23587361849368,125.96011352539062,44.959049043899974,32.292443433821475,,13.535621787441265,15.916923830394184,26.57126488733378
2010-04-08,7.11565726545037,4.765874865301987,,23.717532094495116,6.914162138382391,4.611647190461723,16.286430981381546,1721.3526611328125,28.176057976598912,16.043120647688006,29.480946417588605,12.751060287379161,,30.4073838886551,23.454553587859497,24.933337129383023,18.117174849818785,158.79409790039062,9.292293460121392,21.296550131841226,,,187.5346221923828,28.879672114907983,21.03723480140355,42.38373803513088,21.71495010469687,56.81614929957472,30.395617590634263,,14.98030201215334,21.37755159362778,,10.341681132606025,,2.5334327586348104,8.15245580364647,6.6005318889624265,,27.605751951293044,18.119690850753237,13.326037637832679,226.32848148782267,125.20111083984375,44.591588759896865,32.112151740066274,,13.615383985376369,15.84217959813094,26.704609275335415
2010-04-09,7.28564128680047,4.775264085797432,,23.92355505627633,6.942060626592839,4.556291573585037,16.41804686528683,1715.4854736328125,28.34042642302916,15.808858562520221,29.424803810178858,12.974988391215158,,30.764128804421972,24.0986685134791,25.138553319321353,18.414175538167132,158.3712158203125,9.219070470423562,21.306469050130328,,,188.69345092773438,28.809228516651306,21.018849471114855,42.373517373776814,21.81896035081294,59.39764152764348,30.83527547314863,,15.104687699838047,21.51656183582454,,10.448592919102728,,2.5355235020983455,8.041906569273092,6.53688560986122,,27.52423767686867,18.04621998808214,13.319886920701858,226.82534873084396,125.69429016113281,44.584891648368334,32.45828620597145,,13.690813326939292,15.825420628913433,26.905775912409382
2010-04-12,7.1486736378522515,4.783889860159516,,23.48548577406659,7.022684310458637,4.592176727194398,16.368113730237752,1721.3526611328125,28.167765778684853,15.692533022190855,29.0037998319405,13.091932050739175,,30.935599807794645,24.16724106828742,25.12081868253418,18.538734674961034,157.1025848388672,9.322628412104471,21.403291078602514,,,186.69773864746094,28.788445471345483,21.086470155791947,42.382389250271174,21.886950095385437,60.04389822383741,32.440752900972605,,15.090783377943202,21.689710674742486,,10.49449425636463,,2.5811111947678085,8.18912671945206,6.525779655650941,,27.503884699118522,18.029610387153287,13.522107298941746,221.14131676176004,126.19971466064453,44.366893876017,32.36291547019712,,13.786351357250654,15.88953759445399,26.879190312068516
2010-04-13,7.109079108197683,4.785475118015441,,23.280044992963067,7.108528468863265,4.5572324211353745,16.423412620123035,1723.69921875,28.00939766872264,15.952066952139024,28.775653566587685,13.075706706967049,,30.678736212474693,23.815022981297634,25.18160451387018,18.51449825365442,157.7368927001953,9.548815930795799,21.24448520305943,,,183.92941284179688,29.033334560743018,20.957926850775536,42.34706179439286,21.938241344145393,60.96478820250723,32.13660000023256,,15.151759543465614,21.725891809750763,,10.489131648991322,,2.634174884174516,8.296518200483032,6.4922309230495525,,27.628680920898354,17.915944865790504,13.522521869533586,219.16319755468982,125.79396057128906,44.066029886521456,32.46044762726849,,13.723798866571135,15.862882782245764,26.85302828455801
2010-04-14,6.97022686131284,4.820218333693915,,23.878067948364716,7.377427838994464,4.662552646453141,15.892280410434307,1707.2723388671875,28.344688879725393,16.08692834127829,28.471036668990415,13.55171510479364,,30.605391218697974,24.11430720062403,25.13327403769403,18.641789618825193,157.7368927001953,9.526589039922237,21.424609169620663,,,183.28565979003906,28.772616016356228,21.674619802154737,42.55430821035036,22.525306355666586,61.033168938155946,32.30992511614117,,15.242244876197239,21.777923696357632,,10.46513052745382,,2.6507089280618152,8.23062428692679,6.7103266252829945,,27.54282445717061,18.197246142855647,13.525440109863355,225.03208436499733,127.14932250976562,44.51745492267836,33.107233266702785,,13.856106372185538,15.87003283449798,26.669640077934933
2010-04-15,7.013036241818988,4.885704084630936,,23.883051891052254,7.344773140635632,4.714360416519571,15.849254768136555,1718.1259765625,27.881269784695036,16.32385102724304,28.201506280691618,13.534954721240641,,30.613703781241203,23.942375826152496,25.199644935349312,18.78964886029982,158.58267211914062,9.63265669817624,21.498670049174418,,,184.63754272460938,28.79385870116512,21.72036408001226,43.44521240827008,22.332192641380693,60.7805382562838,32.461759173299974,,15.273590016257867,21.683412813878604,,10.447570770125854,,2.671135704315873,8.1986068121478,6.96546937690717,,27.471903305005654,17.88964445128236,13.661427541189626,228.21954440358482,127.05316925048828,44.38703280216492,33.39922851444169,,13.890048970926076,15.895007419790568,26.54509453642573
2010-04-16,6.954159474011138,4.887937121265023,,23.711299085216826,7.403584956898893,4.626709496209741,15.803190180240994,1720.17919921875,27.27996089476502,16.046583025882075,28.464690610864118,13.583657736086218,,30.192163745412508,23.49158606339993,25.29344723508919,19.105093456856217,155.62245178222656,8.960864660195682,21.33793657813676,,,181.48304748535156,28.767203742929635,20.830278624799238,43.31793394008519,22.655519812543158,58.85584555212689,32.04543655873932,,15.274841212572644,21.563243185179648,,10.451216684900258,,2.54694676567119,8.277311359915583,6.981376907738026,,27.58747949690805,17.475281612004686,13.652474259599792,225.72763203836038,125.30252075195312,44.29508313741921,33.07943856055492,,13.892954074625823,15.949888193167446,26.59121715043877
2010-04-19,6.998332699326103,4.890566967038025,,23.66374307214284,7.386472849003206,4.643859110567966,15.892302560589332,1726.63330078125,27.13436923763624,16.013894246761367,28.652941689980096,13.473810354280452,,30.22876455387348,23.55489683245792,25.469567567697826,19.008389103796453,153.930908203125,8.97684463075669,21.345276774972255,,,180.968017578125,29.26883572199316,20.796023565266893,43.55909813811009,22.646827506472036,58.34802342936308,31.119778964655907,,15.488095749851896,21.48728971528012,,10.527920341953985,,2.539756301739084,8.285648832685657,6.911554379612174,,27.801911772582287,17.513997891977162,13.717427459659907,219.62142434652108,125.07341766357422,44.20478029431631,33.234778070312565,,13.810729585942742,16.016274639042482,26.758720469470788
2010-04-20,6.744688281924382,4.83249334677105,,23.873696229770974,7.455258233116231,4.692844555944347,16.365232338692515,1743.647216796875,27.338937312962194,16.35753479248574,28.60939519182924,13.746585358605529,,30.037949882926913,23.688054333344233,25.66810274560965,19.29112329409534,153.0851593017578,9.040650901067442,21.599047741936886,,,181.5474395751953,29.196819423308458,20.981525675268113,43.982272953591384,22.922471057222307,58.984420822066234,31.62335248251818,,15.618730545527143,21.651279315296314,,10.61683011068425,,2.5440006182445933,8.352147402918801,6.825377481852837,,27.73714642100548,17.366216269376494,13.84355292629179,220.39884442264312,126.43580627441406,43.95531848247954,33.663780620002804,,13.922775136108083,15.97744896979796,26.99873394866568
2010-04-21,6.7631747648316605,5.105099763179428,,23.59244958475191,7.415901782109605,4.750115780664861,16.17154657290779,1726.9267578125,26.942106573897764,16.19914279274407,28.527120827990306,13.799763334111907,,30.090709549081875,23.423541540806735,25.82510298059804,18.971104177849,154.3538055419922,8.999606794321874,21.67360587550137,,,180.51736450195312,28.83845805213146,20.672550624070933,43.55256720615146,22.611389352509974,58.21857605156664,32.17563640694777,,15.553684640383862,21.54746723032104,,10.632635452550037,,2.470352879666997,8.30696586597286,6.855954622022921,,27.84060784462343,17.068778200751453,13.860652981294114,225.89206983654586,125.43717956542969,43.441462316757956,33.15946114425637,,13.742312612435633,15.944302771465829,26.892536052877038
2010-04-22,6.635211397682634,5.261310344576251,,23.706797663233235,7.40396055618591,4.881301717511631,16.290519463893766,1704.3387451171875,27.03858459691347,16.17257550611762,28.941331385743386,14.423727513784035,,30.397069992663972,22.791960530053345,26.181467194939327,19.396489763250425,150.1249542236328,8.904783833721432,22.078104632507284,,,174.72328186035156,28.642531924830244,20.446664836213326,43.73877533676839,23.91635825905743,57.56079761502589,32.69285486595987,,15.62333953624914,21.735875933297518,,10.869642386227774,,2.4871174415193806,8.176853739153264,6.918604350921943,,27.89428767515341,17.095351550557073,14.834872663952416,222.1774354418207,125.46691131591797,43.05624255279851,33.157400662173345,,14.074832458078367,16.035152147969278,26.820510764717245
2010-04-23,6.617941547569215,5.3446012967003105,,24.093615875608283,7.451586241017558,4.668764982039184,16.259193123779244,1704.6322021484375,26.873047941672898,16.309829487937275,28.91659518015724,14.328425131208002,,30.794837347492326,23.181002061561436,26.56950918314576,19.535332754621333,154.3538055419922,8.86645229884572,22.1967987115301,,,175.23834228515625,28.74247132550752,20.527334299644426,43.970127176883366,24.306127230202783,59.22322407287168,33.841191372763404,,15.401267591629379,22.071135945661343,,10.818136382542635,,2.4515196692460193,8.219600357023094,7.018310182140832,,27.857785646180567,17.29887338707796,14.866359764858274,223.39280096427544,126.79082489013672,43.27899841955979,33.313780503956835,,14.281874800584994,16.158659983863128,27.072363360663925
