Date,Name,NAV
08/27/2020,Baillie Gifford Global Discovery B Acc,23.41,
08/28/2020,Baillie Gifford Global Discovery B Acc,23.29,
08/29/2020,Baillie Gifford Global Discovery B Acc,23.29,
08/30/2020,Baillie Gifford Global Discovery B Acc,23.29,
08/31/2020,Baillie Gifford Global Discovery B Acc,23.29,
09/01/2020,Baillie Gifford Global Discovery B Acc,23.61,
09/02/2020,Baillie Gifford Global Discovery B Acc,23.93,
09/03/2020,Baillie Gifford Global Discovery B Acc,23.91,
09/04/2020,Baillie Gifford Global Discovery B Acc,22.69,
09/05/2020,Baillie Gifford Global Discovery B Acc,22.69,
09/06/2020,Baillie Gifford Global Discovery B Acc,22.69,
09/07/2020,Baillie Gifford Global Discovery B Acc,22.4,
09/08/2020,Baillie Gifford Global Discovery B Acc,22.37,
09/09/2020,Baillie Gifford Global Discovery B Acc,22.22,
09/10/2020,Baillie Gifford Global Discovery B Acc,22.61,
09/11/2020,Baillie Gifford Global Discovery B Acc,22.79,
09/12/2020,Baillie Gifford Global Discovery B Acc,22.79,
09/13/2020,Baillie Gifford Global Discovery B Acc,22.79,
09/14/2020,Baillie Gifford Global Discovery B Acc,22.78,
09/15/2020,Baillie Gifford Global Discovery B Acc,23.28,
09/16/2020,Baillie Gifford Global Discovery B Acc,23.64,
09/17/2020,Baillie Gifford Global Discovery B Acc,23.49,
09/18/2020,Baillie Gifford Global Discovery B Acc,23.53,
09/19/2020,Baillie Gifford Global Discovery B Acc,23.53,
09/20/2020,Baillie Gifford Global Discovery B Acc,23.53,
09/21/2020,Baillie Gifford Global Discovery B Acc,23.53,
09/22/2020,Baillie Gifford Global Discovery B Acc,23.77,
09/23/2020,Baillie Gifford Global Discovery B Acc,24.1,
09/24/2020,Baillie Gifford Global Discovery B Acc,23.57,
09/25/2020,Baillie Gifford Global Discovery B Acc,23.49,
09/26/2020,Baillie Gifford Global Discovery B Acc,23.49,
09/27/2020,Baillie Gifford Global Discovery B Acc,23.49,
09/28/2020,Baillie Gifford Global Discovery B Acc,24.06,
09/29/2020,Baillie Gifford Global Discovery B Acc,24.25,
09/30/2020,Baillie Gifford Global Discovery B Acc,24.41,
10/01/2020,Baillie Gifford Global Discovery B Acc,24.5,
10/02/2020,Baillie Gifford Global Discovery B Acc,24.41,
10/03/2020,Baillie Gifford Global Discovery B Acc,24.41,
10/04/2020,Baillie Gifford Global Discovery B Acc,24.41,
10/05/2020,Baillie Gifford Global Discovery B Acc,24.36,
10/06/2020,Baillie Gifford Global Discovery B Acc,24.68,
10/07/2020,Baillie Gifford Global Discovery B Acc,24.72,
10/08/2020,Baillie Gifford Global Discovery B Acc,25.16,
10/09/2020,Baillie Gifford Global Discovery B Acc,25.27,
10/10/2020,Baillie Gifford Global Discovery B Acc,25.27,
10/11/2020,Baillie Gifford Global Discovery B Acc,25.27,
10/12/2020,Baillie Gifford Global Discovery B Acc,25.49,
10/13/2020,Baillie Gifford Global Discovery B Acc,25.45,
10/14/2020,Baillie Gifford Global Discovery B Acc,26.05,
10/15/2020,Baillie Gifford Global Discovery B Acc,25.48,
10/16/2020,Baillie Gifford Global Discovery B Acc,25.56,
10/17/2020,Baillie Gifford Global Discovery B Acc,25.56,
10/18/2020,Baillie Gifford Global Discovery B Acc,25.56,
10/19/2020,Baillie Gifford Global Discovery B Acc,25.42,
10/20/2020,Baillie Gifford Global Discovery B Acc,25.5,
10/21/2020,Baillie Gifford Global Discovery B Acc,25.25,
10/22/2020,Baillie Gifford Global Discovery B Acc,24.76,
10/23/2020,Baillie Gifford Global Discovery B Acc,24.88,
10/24/2020,Baillie Gifford Global Discovery B Acc,24.88,
10/25/2020,Baillie Gifford Global Discovery B Acc,24.88,
10/26/2020,Baillie Gifford Global Discovery B Acc,24.91,
10/27/2020,Baillie Gifford Global Discovery B Acc,24.47,
10/28/2020,Baillie Gifford Global Discovery B Acc,24.48,
10/29/2020,Baillie Gifford Global Discovery B Acc,24.07,
10/30/2020,Baillie Gifford Global Discovery B Acc,24.27,
10/31/2020,Baillie Gifford Global Discovery B Acc,24.27,
11/01/2020,Baillie Gifford Global Discovery B Acc,24.27,
11/02/2020,Baillie Gifford Global Discovery B Acc,24.11,
