Date,Name,NAV
02/19/2017,Baillie Gifford Positive Change B Acc,1.066,
02/20/2017,Baillie Gifford Positive Change B Acc,1.066,
02/21/2017,Baillie Gifford Positive Change B Acc,1.065,
02/22/2017,Baillie Gifford Positive Change B Acc,1.068,
02/23/2017,Baillie Gifford Positive Change B Acc,1.063,
02/24/2017,Baillie Gifford Positive Change B Acc,1.054,
02/25/2017,Baillie Gifford Positive Change B Acc,1.054,
02/26/2017,Baillie Gifford Positive Change B Acc,1.054,
02/27/2017,Baillie Gifford Positive Change B Acc,1.061,
02/28/2017,Baillie Gifford Positive Change B Acc,1.069,
03/01/2017,Baillie Gifford Positive Change B Acc,1.078,
03/02/2017,Baillie Gifford Positive Change B Acc,1.097,
03/03/2017,Baillie Gifford Positive Change B Acc,1.091,
03/04/2017,Baillie Gifford Positive Change B Acc,1.091,
03/05/2017,Baillie Gifford Positive Change B Acc,1.091,
03/06/2017,Baillie Gifford Positive Change B Acc,1.091,
03/07/2017,Baillie Gifford Positive Change B Acc,1.093,
03/08/2017,Baillie Gifford Positive Change B Acc,1.097,
03/09/2017,Baillie Gifford Positive Change B Acc,1.094,
03/10/2017,Baillie Gifford Positive Change B Acc,1.102,
03/11/2017,Baillie Gifford Positive Change B Acc,1.102,
03/12/2017,Baillie Gifford Positive Change B Acc,1.102,
03/13/2017,Baillie Gifford Positive Change B Acc,1.106,
03/14/2017,Baillie Gifford Positive Change B Acc,1.118,
03/15/2017,Baillie Gifford Positive Change B Acc,1.111,
03/16/2017,Baillie Gifford Positive Change B Acc,1.124,
03/17/2017,Baillie Gifford Positive Change B Acc,1.116,
03/18/2017,Baillie Gifford Positive Change B Acc,1.116,
03/19/2017,Baillie Gifford Positive Change B Acc,1.116,
03/20/2017,Baillie Gifford Positive Change B Acc,1.121,
03/21/2017,Baillie Gifford Positive Change B Acc,1.128,
03/22/2017,Baillie Gifford Positive Change B Acc,1.106,
03/23/2017,Baillie Gifford Positive Change B Acc,1.108,
03/24/2017,Baillie Gifford Positive Change B Acc,1.111,
03/25/2017,Baillie Gifford Positive Change B Acc,1.111,
03/26/2017,Baillie Gifford Positive Change B Acc,1.111,
03/27/2017,Baillie Gifford Positive Change B Acc,1.111,
03/28/2017,Baillie Gifford Positive Change B Acc,1.116,
03/29/2017,Baillie Gifford Positive Change B Acc,1.132,
03/30/2017,Baillie Gifford Positive Change B Acc,1.133,
03/31/2017,Baillie Gifford Positive Change B Acc,1.124,
04/01/2017,Baillie Gifford Positive Change B Acc,1.124,
04/02/2017,Baillie Gifford Positive Change B Acc,1.124,
04/03/2017,Baillie Gifford Positive Change B Acc,1.121,
04/04/2017,Baillie Gifford Positive Change B Acc,1.13,
04/05/2017,Baillie Gifford Positive Change B Acc,1.131,
04/06/2017,Baillie Gifford Positive Change B Acc,1.115,
04/07/2017,Baillie Gifford Positive Change B Acc,1.124,
04/08/2017,Baillie Gifford Positive Change B Acc,1.124,
04/09/2017,Baillie Gifford Positive Change B Acc,1.124,
04/10/2017,Baillie Gifford Positive Change B Acc,1.125,
04/11/2017,Baillie Gifford Positive Change B Acc,1.126,
04/12/2017,Baillie Gifford Positive Change B Acc,1.122,
04/13/2017,Baillie Gifford Positive Change B Acc,1.117,
04/14/2017,Baillie Gifford Positive Change B Acc,1.117,
04/15/2017,Baillie Gifford Positive Change B Acc,1.117,
04/16/2017,Baillie Gifford Positive Change B Acc,1.117,
04/17/2017,Baillie Gifford Positive Change B Acc,1.117,
04/18/2017,Baillie Gifford Positive Change B Acc,1.118,
04/19/2017,Baillie Gifford Positive Change B Acc,1.097,
04/20/2017,Baillie Gifford Positive Change B Acc,1.1,
04/21/2017,Baillie Gifford Positive Change B Acc,1.106,
04/22/2017,Baillie Gifford Positive Change B Acc,1.106,
04/23/2017,Baillie Gifford Positive Change B Acc,1.106,
04/24/2017,Baillie Gifford Positive Change B Acc,1.12,
04/25/2017,Baillie Gifford Positive Change B Acc,1.128,
04/26/2017,Baillie Gifford Positive Change B Acc,1.135,
04/27/2017,Baillie Gifford Positive Change B Acc,1.129,
04/28/2017,Baillie Gifford Positive Change B Acc,1.126,
04/29/2017,Baillie Gifford Positive Change B Acc,1.126,
04/30/2017,Baillie Gifford Positive Change B Acc,1.126,
05/01/2017,Baillie Gifford Positive Change B Acc,1.126,
05/02/2017,Baillie Gifford Positive Change B Acc,1.143,
05/03/2017,Baillie Gifford Positive Change B Acc,1.138,
05/04/2017,Baillie Gifford Positive Change B Acc,1.136,
05/05/2017,Baillie Gifford Positive Change B Acc,1.133,
05/06/2017,Baillie Gifford Positive Change B Acc,1.133,
05/07/2017,Baillie Gifford Positive Change B Acc,1.133,
05/08/2017,Baillie Gifford Positive Change B Acc,1.142,
05/09/2017,Baillie Gifford Positive Change B Acc,1.136,
05/10/2017,Baillie Gifford Positive Change B Acc,1.137,
05/11/2017,Baillie Gifford Positive Change B Acc,1.15,
05/12/2017,Baillie Gifford Positive Change B Acc,1.153,
05/13/2017,Baillie Gifford Positive Change B Acc,1.153,
05/14/2017,Baillie Gifford Positive Change B Acc,1.153,
05/15/2017,Baillie Gifford Positive Change B Acc,1.153,
05/16/2017,Baillie Gifford Positive Change B Acc,1.166,
05/17/2017,Baillie Gifford Positive Change B Acc,1.17,
05/18/2017,Baillie Gifford Positive Change B Acc,1.147,
05/19/2017,Baillie Gifford Positive Change B Acc,1.161,
05/20/2017,Baillie Gifford Positive Change B Acc,1.161,
05/21/2017,Baillie Gifford Positive Change B Acc,1.161,
05/22/2017,Baillie Gifford Positive Change B Acc,1.168,
05/23/2017,Baillie Gifford Positive Change B Acc,1.17,
05/24/2017,Baillie Gifford Positive Change B Acc,1.168,
05/25/2017,Baillie Gifford Positive Change B Acc,1.17,
05/26/2017,Baillie Gifford Positive Change B Acc,1.184,
05/27/2017,Baillie Gifford Positive Change B Acc,1.184,
05/28/2017,Baillie Gifford Positive Change B Acc,1.184,
05/29/2017,Baillie Gifford Positive Change B Acc,1.184,
05/30/2017,Baillie Gifford Positive Change B Acc,1.183,
05/31/2017,Baillie Gifford Positive Change B Acc,1.19,
06/01/2017,Baillie Gifford Positive Change B Acc,1.192,
06/02/2017,Baillie Gifford Positive Change B Acc,1.205,
06/03/2017,Baillie Gifford Positive Change B Acc,1.205,
06/04/2017,Baillie Gifford Positive Change B Acc,1.205,
06/05/2017,Baillie Gifford Positive Change B Acc,1.219,
06/06/2017,Baillie Gifford Positive Change B Acc,1.217,
06/07/2017,Baillie Gifford Positive Change B Acc,1.218,
06/08/2017,Baillie Gifford Positive Change B Acc,1.213,
06/09/2017,Baillie Gifford Positive Change B Acc,1.236,
06/10/2017,Baillie Gifford Positive Change B Acc,1.236,
06/11/2017,Baillie Gifford Positive Change B Acc,1.236,
06/12/2017,Baillie Gifford Positive Change B Acc,1.226,
06/13/2017,Baillie Gifford Positive Change B Acc,1.228,
06/14/2017,Baillie Gifford Positive Change B Acc,1.238,
06/15/2017,Baillie Gifford Positive Change B Acc,1.241,
06/16/2017,Baillie Gifford Positive Change B Acc,1.231,
06/17/2017,Baillie Gifford Positive Change B Acc,1.231,
06/18/2017,Baillie Gifford Positive Change B Acc,1.231,
06/19/2017,Baillie Gifford Positive Change B Acc,1.24,
06/20/2017,Baillie Gifford Positive Change B Acc,1.26,
06/21/2017,Baillie Gifford Positive Change B Acc,1.265,
06/22/2017,Baillie Gifford Positive Change B Acc,1.27,
06/23/2017,Baillie Gifford Positive Change B Acc,1.266,
06/24/2017,Baillie Gifford Positive Change B Acc,1.266,
06/25/2017,Baillie Gifford Positive Change B Acc,1.266,
06/26/2017,Baillie Gifford Positive Change B Acc,1.274,
06/27/2017,Baillie Gifford Positive Change B Acc,1.264,
06/28/2017,Baillie Gifford Positive Change B Acc,1.233,
06/29/2017,Baillie Gifford Positive Change B Acc,1.232,
06/30/2017,Baillie Gifford Positive Change B Acc,1.215,
07/01/2017,Baillie Gifford Positive Change B Acc,1.215,
07/02/2017,Baillie Gifford Positive Change B Acc,1.215,
07/03/2017,Baillie Gifford Positive Change B Acc,1.215,
07/04/2017,Baillie Gifford Positive Change B Acc,1.208,
07/05/2017,Baillie Gifford Positive Change B Acc,1.216,
07/06/2017,Baillie Gifford Positive Change B Acc,1.213,
07/07/2017,Baillie Gifford Positive Change B Acc,1.196,
07/08/2017,Baillie Gifford Positive Change B Acc,1.196,
07/09/2017,Baillie Gifford Positive Change B Acc,1.196,
07/10/2017,Baillie Gifford Positive Change B Acc,1.209,
07/11/2017,Baillie Gifford Positive Change B Acc,1.199,
07/12/2017,Baillie Gifford Positive Change B Acc,1.217,
07/13/2017,Baillie Gifford Positive Change B Acc,1.223,
07/14/2017,Baillie Gifford Positive Change B Acc,1.22,
07/15/2017,Baillie Gifford Positive Change B Acc,1.22,
07/16/2017,Baillie Gifford Positive Change B Acc,1.22,
07/17/2017,Baillie Gifford Positive Change B Acc,1.216,
07/18/2017,Baillie Gifford Positive Change B Acc,1.222,
07/19/2017,Baillie Gifford Positive Change B Acc,1.233,
07/20/2017,Baillie Gifford Positive Change B Acc,1.239,
07/21/2017,Baillie Gifford Positive Change B Acc,1.247,
07/22/2017,Baillie Gifford Positive Change B Acc,1.247,
07/23/2017,Baillie Gifford Positive Change B Acc,1.247,
07/24/2017,Baillie Gifford Positive Change B Acc,1.244,
07/25/2017,Baillie Gifford Positive Change B Acc,1.252,
07/26/2017,Baillie Gifford Positive Change B Acc,1.244,
07/27/2017,Baillie Gifford Positive Change B Acc,1.24,
07/28/2017,Baillie Gifford Positive Change B Acc,1.232,
07/29/2017,Baillie Gifford Positive Change B Acc,1.232,
07/30/2017,Baillie Gifford Positive Change B Acc,1.232,
07/31/2017,Baillie Gifford Positive Change B Acc,1.241,
08/01/2017,Baillie Gifford Positive Change B Acc,1.227,
08/02/2017,Baillie Gifford Positive Change B Acc,1.234,
08/03/2017,Baillie Gifford Positive Change B Acc,1.246,
08/04/2017,Baillie Gifford Positive Change B Acc,1.258,
08/05/2017,Baillie Gifford Positive Change B Acc,1.258,
08/06/2017,Baillie Gifford Positive Change B Acc,1.258,
08/07/2017,Baillie Gifford Positive Change B Acc,1.272,
08/08/2017,Baillie Gifford Positive Change B Acc,1.279,
08/09/2017,Baillie Gifford Positive Change B Acc,1.277,
08/10/2017,Baillie Gifford Positive Change B Acc,1.282,
08/11/2017,Baillie Gifford Positive Change B Acc,1.257,
08/12/2017,Baillie Gifford Positive Change B Acc,1.257,
08/13/2017,Baillie Gifford Positive Change B Acc,1.257,
08/14/2017,Baillie Gifford Positive Change B Acc,1.274,
08/15/2017,Baillie Gifford Positive Change B Acc,1.289,
08/16/2017,Baillie Gifford Positive Change B Acc,1.292,
08/17/2017,Baillie Gifford Positive Change B Acc,1.299,
08/18/2017,Baillie Gifford Positive Change B Acc,1.288,
08/19/2017,Baillie Gifford Positive Change B Acc,1.288,
08/20/2017,Baillie Gifford Positive Change B Acc,1.288,
08/21/2017,Baillie Gifford Positive Change B Acc,1.294,
08/22/2017,Baillie Gifford Positive Change B Acc,1.306,
08/23/2017,Baillie Gifford Positive Change B Acc,1.318,
08/24/2017,Baillie Gifford Positive Change B Acc,1.321,
08/25/2017,Baillie Gifford Positive Change B Acc,1.323,
08/26/2017,Baillie Gifford Positive Change B Acc,1.323,
08/27/2017,Baillie Gifford Positive Change B Acc,1.323,
08/28/2017,Baillie Gifford Positive Change B Acc,1.323,
08/29/2017,Baillie Gifford Positive Change B Acc,1.324,
08/30/2017,Baillie Gifford Positive Change B Acc,1.329,
08/31/2017,Baillie Gifford Positive Change B Acc,1.338,
09/01/2017,Baillie Gifford Positive Change B Acc,1.346,
09/02/2017,Baillie Gifford Positive Change B Acc,1.346,
09/03/2017,Baillie Gifford Positive Change B Acc,1.346,
09/04/2017,Baillie Gifford Positive Change B Acc,1.345,
09/05/2017,Baillie Gifford Positive Change B Acc,1.34,
09/06/2017,Baillie Gifford Positive Change B Acc,1.331,
09/07/2017,Baillie Gifford Positive Change B Acc,1.328,
09/08/2017,Baillie Gifford Positive Change B Acc,1.325,
09/09/2017,Baillie Gifford Positive Change B Acc,1.325,
09/10/2017,Baillie Gifford Positive Change B Acc,1.325,
09/11/2017,Baillie Gifford Positive Change B Acc,1.326,
09/12/2017,Baillie Gifford Positive Change B Acc,1.332,
09/13/2017,Baillie Gifford Positive Change B Acc,1.335,
09/14/2017,Baillie Gifford Positive Change B Acc,1.342,
09/15/2017,Baillie Gifford Positive Change B Acc,1.306,
09/16/2017,Baillie Gifford Positive Change B Acc,1.306,
09/17/2017,Baillie Gifford Positive Change B Acc,1.306,
09/18/2017,Baillie Gifford Positive Change B Acc,1.304,
09/19/2017,Baillie Gifford Positive Change B Acc,1.315,
09/20/2017,Baillie Gifford Positive Change B Acc,1.306,
09/21/2017,Baillie Gifford Positive Change B Acc,1.331,
09/22/2017,Baillie Gifford Positive Change B Acc,1.324,
09/23/2017,Baillie Gifford Positive Change B Acc,1.324,
09/24/2017,Baillie Gifford Positive Change B Acc,1.324,
09/25/2017,Baillie Gifford Positive Change B Acc,1.323,
09/26/2017,Baillie Gifford Positive Change B Acc,1.319,
09/27/2017,Baillie Gifford Positive Change B Acc,1.318,
09/28/2017,Baillie Gifford Positive Change B Acc,1.313,
09/29/2017,Baillie Gifford Positive Change B Acc,1.314,
09/30/2017,Baillie Gifford Positive Change B Acc,1.314,
10/01/2017,Baillie Gifford Positive Change B Acc,1.314,
10/02/2017,Baillie Gifford Positive Change B Acc,1.328,
10/03/2017,Baillie Gifford Positive Change B Acc,1.343,
10/04/2017,Baillie Gifford Positive Change B Acc,1.347,
10/05/2017,Baillie Gifford Positive Change B Acc,1.363,
10/06/2017,Baillie Gifford Positive Change B Acc,1.37,
10/07/2017,Baillie Gifford Positive Change B Acc,1.37,
10/08/2017,Baillie Gifford Positive Change B Acc,1.37,
10/09/2017,Baillie Gifford Positive Change B Acc,1.364,
10/10/2017,Baillie Gifford Positive Change B Acc,1.355,
10/11/2017,Baillie Gifford Positive Change B Acc,1.367,
10/12/2017,Baillie Gifford Positive Change B Acc,1.37,
10/13/2017,Baillie Gifford Positive Change B Acc,1.368,
10/14/2017,Baillie Gifford Positive Change B Acc,1.368,
10/15/2017,Baillie Gifford Positive Change B Acc,1.368,
10/16/2017,Baillie Gifford Positive Change B Acc,1.369,
10/17/2017,Baillie Gifford Positive Change B Acc,1.366,
10/18/2017,Baillie Gifford Positive Change B Acc,1.371,
10/19/2017,Baillie Gifford Positive Change B Acc,1.372,
10/20/2017,Baillie Gifford Positive Change B Acc,1.371,
10/21/2017,Baillie Gifford Positive Change B Acc,1.371,
10/22/2017,Baillie Gifford Positive Change B Acc,1.371,
10/23/2017,Baillie Gifford Positive Change B Acc,1.367,
10/24/2017,Baillie Gifford Positive Change B Acc,1.363,
10/25/2017,Baillie Gifford Positive Change B Acc,1.37,
10/26/2017,Baillie Gifford Positive Change B Acc,1.355,
10/27/2017,Baillie Gifford Positive Change B Acc,1.375,
10/28/2017,Baillie Gifford Positive Change B Acc,1.375,
10/29/2017,Baillie Gifford Positive Change B Acc,1.375,
10/30/2017,Baillie Gifford Positive Change B Acc,1.378,
10/31/2017,Baillie Gifford Positive Change B Acc,1.375,
11/01/2017,Baillie Gifford Positive Change B Acc,1.384,
11/02/2017,Baillie Gifford Positive Change B Acc,1.385,
11/03/2017,Baillie Gifford Positive Change B Acc,1.406,
11/04/2017,Baillie Gifford Positive Change B Acc,1.406,
11/05/2017,Baillie Gifford Positive Change B Acc,1.406,
11/06/2017,Baillie Gifford Positive Change B Acc,1.411,
11/07/2017,Baillie Gifford Positive Change B Acc,1.41,
11/08/2017,Baillie Gifford Positive Change B Acc,1.415,
11/09/2017,Baillie Gifford Positive Change B Acc,1.415,
11/10/2017,Baillie Gifford Positive Change B Acc,1.402,
11/11/2017,Baillie Gifford Positive Change B Acc,1.402,
11/12/2017,Baillie Gifford Positive Change B Acc,1.402,
11/13/2017,Baillie Gifford Positive Change B Acc,1.409,
11/14/2017,Baillie Gifford Positive Change B Acc,1.404,
11/15/2017,Baillie Gifford Positive Change B Acc,1.388,
11/16/2017,Baillie Gifford Positive Change B Acc,1.391,
11/17/2017,Baillie Gifford Positive Change B Acc,1.405,
11/18/2017,Baillie Gifford Positive Change B Acc,1.405,
11/19/2017,Baillie Gifford Positive Change B Acc,1.405,
11/20/2017,Baillie Gifford Positive Change B Acc,1.409,
11/21/2017,Baillie Gifford Positive Change B Acc,1.42,
11/22/2017,Baillie Gifford Positive Change B Acc,1.434,
11/23/2017,Baillie Gifford Positive Change B Acc,1.424,
11/24/2017,Baillie Gifford Positive Change B Acc,1.424,
11/25/2017,Baillie Gifford Positive Change B Acc,1.424,
11/26/2017,Baillie Gifford Positive Change B Acc,1.424,
11/27/2017,Baillie Gifford Positive Change B Acc,1.422,
11/28/2017,Baillie Gifford Positive Change B Acc,1.426,
11/29/2017,Baillie Gifford Positive Change B Acc,1.422,
11/30/2017,Baillie Gifford Positive Change B Acc,1.396,
12/01/2017,Baillie Gifford Positive Change B Acc,1.402,
12/02/2017,Baillie Gifford Positive Change B Acc,1.402,
12/03/2017,Baillie Gifford Positive Change B Acc,1.402,
