Date,Name,NAV
02/02/2020,L&G Global Technology Index I Acc,0.666,
02/03/2020,L&G Global Technology Index I Acc,0.6703,
02/04/2020,L&G Global Technology Index I Acc,0.6806,
02/05/2020,L&G Global Technology Index I Acc,0.6953,
02/06/2020,L&G Global Technology Index I Acc,0.6999,
02/07/2020,L&G Global Technology Index I Acc,0.6981,
02/08/2020,L&G Global Technology Index I Acc,0.6981,
02/09/2020,L&G Global Technology Index I Acc,0.6981,
02/10/2020,L&G Global Technology Index I Acc,0.6982,
02/11/2020,L&G Global Technology Index I Acc,0.7065,
02/12/2020,L&G Global Technology Index I Acc,0.7075,
02/13/2020,L&G Global Technology Index I Acc,0.7034,
02/14/2020,L&G Global Technology Index I Acc,0.7059,
02/15/2020,L&G Global Technology Index I Acc,0.7059,
02/16/2020,L&G Global Technology Index I Acc,0.7059,
02/17/2020,L&G Global Technology Index I Acc,0.7081,
02/18/2020,L&G Global Technology Index I Acc,0.7022,
02/19/2020,L&G Global Technology Index I Acc,0.7126,
02/20/2020,L&G Global Technology Index I Acc,0.7169,
02/21/2020,L&G Global Technology Index I Acc,0.6962,
02/22/2020,L&G Global Technology Index I Acc,0.6962,
02/23/2020,L&G Global Technology Index I Acc,0.6962,
02/24/2020,L&G Global Technology Index I Acc,0.6717,
02/25/2020,L&G Global Technology Index I Acc,0.6662,
02/26/2020,L&G Global Technology Index I Acc,0.6563,
02/27/2020,L&G Global Technology Index I Acc,0.6371,
02/28/2020,L&G Global Technology Index I Acc,0.607,
02/29/2020,L&G Global Technology Index I Acc,0.607,
03/01/2020,L&G Global Technology Index I Acc,0.607,
03/02/2020,L&G Global Technology Index I Acc,0.6363,
03/03/2020,L&G Global Technology Index I Acc,0.6518,
03/04/2020,L&G Global Technology Index I Acc,0.6451,
03/05/2020,L&G Global Technology Index I Acc,0.6428,
03/06/2020,L&G Global Technology Index I Acc,0.6142,
03/07/2020,L&G Global Technology Index I Acc,0.6142,
03/08/2020,L&G Global Technology Index I Acc,0.6142,
03/09/2020,L&G Global Technology Index I Acc,0.5813,
03/10/2020,L&G Global Technology Index I Acc,0.5904,
03/11/2020,L&G Global Technology Index I Acc,0.5914,
03/12/2020,L&G Global Technology Index I Acc,0.5659,
03/13/2020,L&G Global Technology Index I Acc,0.5609,
03/14/2020,L&G Global Technology Index I Acc,0.5609,
03/15/2020,L&G Global Technology Index I Acc,0.5609,
03/16/2020,L&G Global Technology Index I Acc,0.5618,
03/17/2020,L&G Global Technology Index I Acc,0.5584,
03/18/2020,L&G Global Technology Index I Acc,0.5642,
03/19/2020,L&G Global Technology Index I Acc,0.5661,
03/20/2020,L&G Global Technology Index I Acc,0.5825,
03/21/2020,L&G Global Technology Index I Acc,0.5825,
03/22/2020,L&G Global Technology Index I Acc,0.5825,
03/23/2020,L&G Global Technology Index I Acc,0.5511,
03/24/2020,L&G Global Technology Index I Acc,0.5912,
03/25/2020,L&G Global Technology Index I Acc,0.6058,
