Date,Name,NAV
09/22/2008,Baillie Gifford Pacific B Acc,1.976,
09/23/2008,Baillie Gifford Pacific B Acc,1.945,
09/24/2008,Baillie Gifford Pacific B Acc,1.905,
09/25/2008,Baillie Gifford Pacific B Acc,1.885,
09/26/2008,Baillie Gifford Pacific B Acc,1.897,
09/27/2008,Baillie Gifford Pacific B Acc,1.897,
09/28/2008,Baillie Gifford Pacific B Acc,1.897,
09/29/2008,Baillie Gifford Pacific B Acc,1.874,
09/30/2008,Baillie Gifford Pacific B Acc,1.836,
10/01/2008,Baillie Gifford Pacific B Acc,1.865,
10/02/2008,Baillie Gifford Pacific B Acc,1.863,
10/03/2008,Baillie Gifford Pacific B Acc,1.832,
10/04/2008,Baillie Gifford Pacific B Acc,1.832,
10/05/2008,Baillie Gifford Pacific B Acc,1.832,
10/06/2008,Baillie Gifford Pacific B Acc,1.718,
10/07/2008,Baillie Gifford Pacific B Acc,1.703,
10/08/2008,Baillie Gifford Pacific B Acc,1.546,
10/09/2008,Baillie Gifford Pacific B Acc,1.602,
10/10/2008,Baillie Gifford Pacific B Acc,1.527,
10/11/2008,Baillie Gifford Pacific B Acc,1.527,
10/12/2008,Baillie Gifford Pacific B Acc,1.527,
10/13/2008,Baillie Gifford Pacific B Acc,1.589,
10/14/2008,Baillie Gifford Pacific B Acc,1.654,
10/15/2008,Baillie Gifford Pacific B Acc,1.584,
10/16/2008,Baillie Gifford Pacific B Acc,1.475,
10/17/2008,Baillie Gifford Pacific B Acc,1.456,
10/18/2008,Baillie Gifford Pacific B Acc,1.456,
10/19/2008,Baillie Gifford Pacific B Acc,1.456,
10/20/2008,Baillie Gifford Pacific B Acc,1.426,
10/21/2008,Baillie Gifford Pacific B Acc,1.458,
10/22/2008,Baillie Gifford Pacific B Acc,1.437,
10/23/2008,Baillie Gifford Pacific B Acc,1.409,
10/24/2008,Baillie Gifford Pacific B Acc,1.375,
10/25/2008,Baillie Gifford Pacific B Acc,1.375,
10/26/2008,Baillie Gifford Pacific B Acc,1.375,
10/27/2008,Baillie Gifford Pacific B Acc,1.243,
10/28/2008,Baillie Gifford Pacific B Acc,1.273,
10/29/2008,Baillie Gifford Pacific B Acc,1.217,
10/30/2008,Baillie Gifford Pacific B Acc,1.329,
10/31/2008,Baillie Gifford Pacific B Acc,1.376,
11/01/2008,Baillie Gifford Pacific B Acc,1.376,
11/02/2008,Baillie Gifford Pacific B Acc,1.376,
11/03/2008,Baillie Gifford Pacific B Acc,1.403,
11/04/2008,Baillie Gifford Pacific B Acc,1.47,
11/05/2008,Baillie Gifford Pacific B Acc,1.476,
11/06/2008,Baillie Gifford Pacific B Acc,1.393,
11/07/2008,Baillie Gifford Pacific B Acc,1.417,
11/08/2008,Baillie Gifford Pacific B Acc,1.417,
11/09/2008,Baillie Gifford Pacific B Acc,1.417,
11/10/2008,Baillie Gifford Pacific B Acc,1.478,
11/11/2008,Baillie Gifford Pacific B Acc,1.404,
11/12/2008,Baillie Gifford Pacific B Acc,1.41,
11/13/2008,Baillie Gifford Pacific B Acc,1.402,
11/14/2008,Baillie Gifford Pacific B Acc,1.424,
11/15/2008,Baillie Gifford Pacific B Acc,1.424,
11/16/2008,Baillie Gifford Pacific B Acc,1.424,
11/17/2008,Baillie Gifford Pacific B Acc,1.396,
11/18/2008,Baillie Gifford Pacific B Acc,1.346,
11/19/2008,Baillie Gifford Pacific B Acc,1.33,
11/20/2008,Baillie Gifford Pacific B Acc,1.287,
11/21/2008,Baillie Gifford Pacific B Acc,1.297,
11/22/2008,Baillie Gifford Pacific B Acc,1.297,
11/23/2008,Baillie Gifford Pacific B Acc,1.297,
11/24/2008,Baillie Gifford Pacific B Acc,1.283,
11/25/2008,Baillie Gifford Pacific B Acc,1.297,
11/26/2008,Baillie Gifford Pacific B Acc,1.33,
11/27/2008,Baillie Gifford Pacific B Acc,1.312,
11/28/2008,Baillie Gifford Pacific B Acc,1.34,
11/29/2008,Baillie Gifford Pacific B Acc,1.34,
11/30/2008,Baillie Gifford Pacific B Acc,1.34,
12/01/2008,Baillie Gifford Pacific B Acc,1.367,
12/02/2008,Baillie Gifford Pacific B Acc,1.344,
12/03/2008,Baillie Gifford Pacific B Acc,1.395,
12/04/2008,Baillie Gifford Pacific B Acc,1.373,
12/05/2008,Baillie Gifford Pacific B Acc,1.396,
12/06/2008,Baillie Gifford Pacific B Acc,1.396,
12/07/2008,Baillie Gifford Pacific B Acc,1.396,
12/08/2008,Baillie Gifford Pacific B Acc,1.407,
12/09/2008,Baillie Gifford Pacific B Acc,1.449,
12/10/2008,Baillie Gifford Pacific B Acc,1.559,
12/11/2008,Baillie Gifford Pacific B Acc,1.527,
12/12/2008,Baillie Gifford Pacific B Acc,1.474,
12/13/2008,Baillie Gifford Pacific B Acc,1.474,
12/14/2008,Baillie Gifford Pacific B Acc,1.474,
12/15/2008,Baillie Gifford Pacific B Acc,1.512,
12/16/2008,Baillie Gifford Pacific B Acc,1.531,
12/17/2008,Baillie Gifford Pacific B Acc,1.507,
12/18/2008,Baillie Gifford Pacific B Acc,1.574,
12/19/2008,Baillie Gifford Pacific B Acc,1.588,
12/20/2008,Baillie Gifford Pacific B Acc,1.588,
12/21/2008,Baillie Gifford Pacific B Acc,1.588,
12/22/2008,Baillie Gifford Pacific B Acc,1.584,
12/23/2008,Baillie Gifford Pacific B Acc,1.556,
12/24/2008,Baillie Gifford Pacific B Acc,1.563,
12/25/2008,Baillie Gifford Pacific B Acc,1.563,
12/26/2008,Baillie Gifford Pacific B Acc,1.563,
12/27/2008,Baillie Gifford Pacific B Acc,1.563,
12/28/2008,Baillie Gifford Pacific B Acc,1.563,
12/29/2008,Baillie Gifford Pacific B Acc,1.546,
12/30/2008,Baillie Gifford Pacific B Acc,1.622,
12/31/2008,Baillie Gifford Pacific B Acc,1.596,
01/01/2009,Baillie Gifford Pacific B Acc,1.596,
01/02/2009,Baillie Gifford Pacific B Acc,1.615,
01/03/2009,Baillie Gifford Pacific B Acc,1.615,
01/04/2009,Baillie Gifford Pacific B Acc,1.615,
01/05/2009,Baillie Gifford Pacific B Acc,1.676,
01/06/2009,Baillie Gifford Pacific B Acc,1.663,
01/07/2009,Baillie Gifford Pacific B Acc,1.63,
01/08/2009,Baillie Gifford Pacific B Acc,1.552,
01/09/2009,Baillie Gifford Pacific B Acc,1.561,
01/10/2009,Baillie Gifford Pacific B Acc,1.561,
01/11/2009,Baillie Gifford Pacific B Acc,1.561,
01/12/2009,Baillie Gifford Pacific B Acc,1.541,
01/13/2009,Baillie Gifford Pacific B Acc,1.526,
01/14/2009,Baillie Gifford Pacific B Acc,1.557,
01/15/2009,Baillie Gifford Pacific B Acc,1.484,
01/16/2009,Baillie Gifford Pacific B Acc,1.497,
01/17/2009,Baillie Gifford Pacific B Acc,1.497,
01/18/2009,Baillie Gifford Pacific B Acc,1.497,
01/19/2009,Baillie Gifford Pacific B Acc,1.501,
01/20/2009,Baillie Gifford Pacific B Acc,1.54,
01/21/2009,Baillie Gifford Pacific B Acc,1.531,
01/22/2009,Baillie Gifford Pacific B Acc,1.541,
01/23/2009,Baillie Gifford Pacific B Acc,1.556,
01/24/2009,Baillie Gifford Pacific B Acc,1.556,
01/25/2009,Baillie Gifford Pacific B Acc,1.556,
01/26/2009,Baillie Gifford Pacific B Acc,1.539,
01/27/2009,Baillie Gifford Pacific B Acc,1.519,
01/28/2009,Baillie Gifford Pacific B Acc,1.508,
01/29/2009,Baillie Gifford Pacific B Acc,1.575,
01/30/2009,Baillie Gifford Pacific B Acc,1.566,
01/31/2009,Baillie Gifford Pacific B Acc,1.566,
02/01/2009,Baillie Gifford Pacific B Acc,1.566,
02/02/2009,Baillie Gifford Pacific B Acc,1.545,
02/03/2009,Baillie Gifford Pacific B Acc,1.549,
02/04/2009,Baillie Gifford Pacific B Acc,1.556,
02/05/2009,Baillie Gifford Pacific B Acc,1.531,
02/06/2009,Baillie Gifford Pacific B Acc,1.54,
02/07/2009,Baillie Gifford Pacific B Acc,1.54,
02/08/2009,Baillie Gifford Pacific B Acc,1.54,
02/09/2009,Baillie Gifford Pacific B Acc,1.552,
02/10/2009,Baillie Gifford Pacific B Acc,1.567,
02/11/2009,Baillie Gifford Pacific B Acc,1.581,
02/12/2009,Baillie Gifford Pacific B Acc,1.599,
02/13/2009,Baillie Gifford Pacific B Acc,1.558,
02/14/2009,Baillie Gifford Pacific B Acc,1.558,
02/15/2009,Baillie Gifford Pacific B Acc,1.558,
02/16/2009,Baillie Gifford Pacific B Acc,1.61,
02/17/2009,Baillie Gifford Pacific B Acc,1.542,
02/18/2009,Baillie Gifford Pacific B Acc,1.551,
02/19/2009,Baillie Gifford Pacific B Acc,1.533,
02/20/2009,Baillie Gifford Pacific B Acc,1.524,
02/21/2009,Baillie Gifford Pacific B Acc,1.524,
02/22/2009,Baillie Gifford Pacific B Acc,1.524,
02/23/2009,Baillie Gifford Pacific B Acc,1.526,
02/24/2009,Baillie Gifford Pacific B Acc,1.482,
02/25/2009,Baillie Gifford Pacific B Acc,1.495,
02/26/2009,Baillie Gifford Pacific B Acc,1.501,
02/27/2009,Baillie Gifford Pacific B Acc,1.521,
02/28/2009,Baillie Gifford Pacific B Acc,1.521,
03/01/2009,Baillie Gifford Pacific B Acc,1.521,
03/02/2009,Baillie Gifford Pacific B Acc,1.439,
03/03/2009,Baillie Gifford Pacific B Acc,1.476,
03/04/2009,Baillie Gifford Pacific B Acc,1.49,
03/05/2009,Baillie Gifford Pacific B Acc,1.488,
03/06/2009,Baillie Gifford Pacific B Acc,1.476,
03/07/2009,Baillie Gifford Pacific B Acc,1.476,
03/08/2009,Baillie Gifford Pacific B Acc,1.476,
03/09/2009,Baillie Gifford Pacific B Acc,1.493,
03/10/2009,Baillie Gifford Pacific B Acc,1.522,
03/11/2009,Baillie Gifford Pacific B Acc,1.562,
03/12/2009,Baillie Gifford Pacific B Acc,1.558,
03/13/2009,Baillie Gifford Pacific B Acc,1.592,
03/14/2009,Baillie Gifford Pacific B Acc,1.592,
03/15/2009,Baillie Gifford Pacific B Acc,1.592,
03/16/2009,Baillie Gifford Pacific B Acc,1.58,
03/17/2009,Baillie Gifford Pacific B Acc,1.59,
03/18/2009,Baillie Gifford Pacific B Acc,1.617,
03/19/2009,Baillie Gifford Pacific B Acc,1.62,
03/20/2009,Baillie Gifford Pacific B Acc,1.568,
03/21/2009,Baillie Gifford Pacific B Acc,1.568,
03/22/2009,Baillie Gifford Pacific B Acc,1.568,
03/23/2009,Baillie Gifford Pacific B Acc,1.656,
03/24/2009,Baillie Gifford Pacific B Acc,1.638,
03/25/2009,Baillie Gifford Pacific B Acc,1.649,
