Date,Name,NAV
08/17/2002,Baillie Gifford American B Acc,1.243,
08/18/2002,Baillie Gifford American B Acc,1.243,
08/19/2002,Baillie Gifford American B Acc,1.24,
08/20/2002,Baillie Gifford American B Acc,1.268,
08/21/2002,Baillie Gifford American B Acc,1.249,
08/22/2002,Baillie Gifford American B Acc,1.261,
08/23/2002,Baillie Gifford American B Acc,1.284,
08/24/2002,Baillie Gifford American B Acc,1.284,
08/25/2002,Baillie Gifford American B Acc,1.284,
08/26/2002,Baillie Gifford American B Acc,1.284,
08/27/2002,Baillie Gifford American B Acc,1.262,
08/28/2002,Baillie Gifford American B Acc,1.236,
08/29/2002,Baillie Gifford American B Acc,1.215,
08/30/2002,Baillie Gifford American B Acc,1.214,
08/31/2002,Baillie Gifford American B Acc,1.214,
09/01/2002,Baillie Gifford American B Acc,1.214,
09/02/2002,Baillie Gifford American B Acc,1.215,
09/03/2002,Baillie Gifford American B Acc,1.21,
09/04/2002,Baillie Gifford American B Acc,1.159,
09/05/2002,Baillie Gifford American B Acc,1.172,
09/06/2002,Baillie Gifford American B Acc,1.162,
09/07/2002,Baillie Gifford American B Acc,1.162,
09/08/2002,Baillie Gifford American B Acc,1.162,
09/09/2002,Baillie Gifford American B Acc,1.182,
09/10/2002,Baillie Gifford American B Acc,1.195,
09/11/2002,Baillie Gifford American B Acc,1.196,
09/12/2002,Baillie Gifford American B Acc,1.197,
09/13/2002,Baillie Gifford American B Acc,1.164,
09/14/2002,Baillie Gifford American B Acc,1.164,
09/15/2002,Baillie Gifford American B Acc,1.164,
09/16/2002,Baillie Gifford American B Acc,1.181,
09/17/2002,Baillie Gifford American B Acc,1.189,
09/18/2002,Baillie Gifford American B Acc,1.161,
09/19/2002,Baillie Gifford American B Acc,1.15,
09/20/2002,Baillie Gifford American B Acc,1.12,
09/21/2002,Baillie Gifford American B Acc,1.12,
09/22/2002,Baillie Gifford American B Acc,1.12,
09/23/2002,Baillie Gifford American B Acc,1.115,
09/24/2002,Baillie Gifford American B Acc,1.115,
09/25/2002,Baillie Gifford American B Acc,1.086,
09/26/2002,Baillie Gifford American B Acc,1.109,
09/27/2002,Baillie Gifford American B Acc,1.135,
09/28/2002,Baillie Gifford American B Acc,1.135,
09/29/2002,Baillie Gifford American B Acc,1.135,
09/30/2002,Baillie Gifford American B Acc,1.09,
10/01/2002,Baillie Gifford American B Acc,1.071,
10/02/2002,Baillie Gifford American B Acc,1.117,
10/03/2002,Baillie Gifford American B Acc,1.091,
10/04/2002,Baillie Gifford American B Acc,1.071,
10/05/2002,Baillie Gifford American B Acc,1.071,
10/06/2002,Baillie Gifford American B Acc,1.071,
10/07/2002,Baillie Gifford American B Acc,1.044,
10/08/2002,Baillie Gifford American B Acc,1.036,
10/09/2002,Baillie Gifford American B Acc,1.064,
10/10/2002,Baillie Gifford American B Acc,1.033,
10/11/2002,Baillie Gifford American B Acc,1.072,
10/12/2002,Baillie Gifford American B Acc,1.072,
10/13/2002,Baillie Gifford American B Acc,1.072,
10/14/2002,Baillie Gifford American B Acc,1.109,
10/15/2002,Baillie Gifford American B Acc,1.135,
10/16/2002,Baillie Gifford American B Acc,1.179,
10/17/2002,Baillie Gifford American B Acc,1.158,
10/18/2002,Baillie Gifford American B Acc,1.19,
10/19/2002,Baillie Gifford American B Acc,1.19,
10/20/2002,Baillie Gifford American B Acc,1.19,
10/21/2002,Baillie Gifford American B Acc,1.19,
10/22/2002,Baillie Gifford American B Acc,1.208,
10/23/2002,Baillie Gifford American B Acc,1.192,
10/24/2002,Baillie Gifford American B Acc,1.201,
10/25/2002,Baillie Gifford American B Acc,1.166,
