Date,Name,Close,High,Low,Open,Volume
07/18/2014,iShares $ TIPS ETF USD Acc GBP,116.16,,,,,
07/19/2014,iShares $ TIPS ETF USD Acc GBP,116.16,,,,,
07/20/2014,iShares $ TIPS ETF USD Acc GBP,116.16,,,,,
07/21/2014,iShares $ TIPS ETF USD Acc GBP,116.56,,,,,
07/22/2014,iShares $ TIPS ETF USD Acc GBP,116.24,,,,,
07/23/2014,iShares $ TIPS ETF USD Acc GBP,116.49,,,,,
07/24/2014,iShares $ TIPS ETF USD Acc GBP,116.555,,,,,
07/25/2014,iShares $ TIPS ETF USD Acc GBP,117.22,,,,,
07/26/2014,iShares $ TIPS ETF USD Acc GBP,117.22,,,,,
07/27/2014,iShares $ TIPS ETF USD Acc GBP,117.22,,,,,
07/28/2014,iShares $ TIPS ETF USD Acc GBP,117.01,,,,,
07/29/2014,iShares $ TIPS ETF USD Acc GBP,117.49,,,,,
07/30/2014,iShares $ TIPS ETF USD Acc GBP,117.33,,,,,
07/31/2014,iShares $ TIPS ETF USD Acc GBP,117.29,,,,,
08/01/2014,iShares $ TIPS ETF USD Acc GBP,117.845,,,,,
08/02/2014,iShares $ TIPS ETF USD Acc GBP,117.845,,,,,
08/03/2014,iShares $ TIPS ETF USD Acc GBP,117.845,,,,,
08/04/2014,iShares $ TIPS ETF USD Acc GBP,118.12,,,,,
08/05/2014,iShares $ TIPS ETF USD Acc GBP,117.18,,,,,
08/06/2014,iShares $ TIPS ETF USD Acc GBP,117.975,,,,,
08/07/2014,iShares $ TIPS ETF USD Acc GBP,118.075,,,,,
08/08/2014,iShares $ TIPS ETF USD Acc GBP,118.805,,,,,
08/09/2014,iShares $ TIPS ETF USD Acc GBP,118.805,,,,,
08/10/2014,iShares $ TIPS ETF USD Acc GBP,118.805,,,,,
08/11/2014,iShares $ TIPS ETF USD Acc GBP,118.665,,,,,
08/12/2014,iShares $ TIPS ETF USD Acc GBP,118.425,,,,,
08/13/2014,iShares $ TIPS ETF USD Acc GBP,119.095,,,,,
08/14/2014,iShares $ TIPS ETF USD Acc GBP,119.355,,,,,
08/15/2014,iShares $ TIPS ETF USD Acc GBP,120.04,,,,,
08/16/2014,iShares $ TIPS ETF USD Acc GBP,120.04,,,,,
08/17/2014,iShares $ TIPS ETF USD Acc GBP,120.04,,,,,
08/18/2014,iShares $ TIPS ETF USD Acc GBP,119.205,,,,,
08/19/2014,iShares $ TIPS ETF USD Acc GBP,119.525,,,,,
08/20/2014,iShares $ TIPS ETF USD Acc GBP,119.285,,,,,
08/21/2014,iShares $ TIPS ETF USD Acc GBP,119.405,,,,,
08/22/2014,iShares $ TIPS ETF USD Acc GBP,119.615,,,,,
08/23/2014,iShares $ TIPS ETF USD Acc GBP,119.615,,,,,
08/24/2014,iShares $ TIPS ETF USD Acc GBP,119.615,,,,,
08/25/2014,iShares $ TIPS ETF USD Acc GBP,119.615,,,,,
08/26/2014,iShares $ TIPS ETF USD Acc GBP,119.855,,,,,
08/27/2014,iShares $ TIPS ETF USD Acc GBP,120.04,,,,,
08/28/2014,iShares $ TIPS ETF USD Acc GBP,120.29,,,,,
08/29/2014,iShares $ TIPS ETF USD Acc GBP,120.26,,,,,
08/30/2014,iShares $ TIPS ETF USD Acc GBP,120.26,,,,,
08/31/2014,iShares $ TIPS ETF USD Acc GBP,120.26,,,,,
09/01/2014,iShares $ TIPS ETF USD Acc GBP,120.035,,,,,
09/02/2014,iShares $ TIPS ETF USD Acc GBP,120.14,,,,,
09/03/2014,iShares $ TIPS ETF USD Acc GBP,120.4,,,,,
09/04/2014,iShares $ TIPS ETF USD Acc GBP,120.86,,,,,
09/05/2014,iShares $ TIPS ETF USD Acc GBP,121.31,,,,,
09/06/2014,iShares $ TIPS ETF USD Acc GBP,121.31,,,,,
09/07/2014,iShares $ TIPS ETF USD Acc GBP,121.31,,,,,
09/08/2014,iShares $ TIPS ETF USD Acc GBP,122.24,,,,,
09/09/2014,iShares $ TIPS ETF USD Acc GBP,122.08,,,,,
09/10/2014,iShares $ TIPS ETF USD Acc GBP,121.16,,,,,
09/11/2014,iShares $ TIPS ETF USD Acc GBP,120.7,,,,,
09/12/2014,iShares $ TIPS ETF USD Acc GBP,120.1,,,,,
09/13/2014,iShares $ TIPS ETF USD Acc GBP,120.1,,,,,
09/14/2014,iShares $ TIPS ETF USD Acc GBP,120.1,,,,,
09/15/2014,iShares $ TIPS ETF USD Acc GBP,120.07,,,,,
09/16/2014,iShares $ TIPS ETF USD Acc GBP,120.17,,,,,
09/17/2014,iShares $ TIPS ETF USD Acc GBP,119.155,,,,,
09/18/2014,iShares $ TIPS ETF USD Acc GBP,118.285,,,,,
09/19/2014,iShares $ TIPS ETF USD Acc GBP,118.365,,,,,
09/20/2014,iShares $ TIPS ETF USD Acc GBP,118.365,,,,,
09/21/2014,iShares $ TIPS ETF USD Acc GBP,118.365,,,,,
09/22/2014,iShares $ TIPS ETF USD Acc GBP,118.59,,,,,
09/23/2014,iShares $ TIPS ETF USD Acc GBP,118.565,,,,,
09/24/2014,iShares $ TIPS ETF USD Acc GBP,118.815,,,,,
09/25/2014,iShares $ TIPS ETF USD Acc GBP,119.245,,,,,
09/26/2014,iShares $ TIPS ETF USD Acc GBP,119.305,,,,,
09/27/2014,iShares $ TIPS ETF USD Acc GBP,119.305,,,,,
09/28/2014,iShares $ TIPS ETF USD Acc GBP,119.305,,,,,
09/29/2014,iShares $ TIPS ETF USD Acc GBP,119.385,,,,,
09/30/2014,iShares $ TIPS ETF USD Acc GBP,119.615,,,,,
10/01/2014,iShares $ TIPS ETF USD Acc GBP,120.25,,,,,
10/02/2014,iShares $ TIPS ETF USD Acc GBP,120.87,,,,,
10/03/2014,iShares $ TIPS ETF USD Acc GBP,121.695,,,,,
10/04/2014,iShares $ TIPS ETF USD Acc GBP,121.695,,,,,
10/05/2014,iShares $ TIPS ETF USD Acc GBP,121.695,,,,,
10/06/2014,iShares $ TIPS ETF USD Acc GBP,121.33,,,,,
10/07/2014,iShares $ TIPS ETF USD Acc GBP,121.23,,,,,
10/08/2014,iShares $ TIPS ETF USD Acc GBP,121.55,,,,,
10/09/2014,iShares $ TIPS ETF USD Acc GBP,121.76,,,,,
10/10/2014,iShares $ TIPS ETF USD Acc GBP,122.605,,,,,
10/11/2014,iShares $ TIPS ETF USD Acc GBP,122.605,,,,,
10/12/2014,iShares $ TIPS ETF USD Acc GBP,122.605,,,,,
10/13/2014,iShares $ TIPS ETF USD Acc GBP,123.455,,,,,
10/14/2014,iShares $ TIPS ETF USD Acc GBP,123.725,,,,,
10/15/2014,iShares $ TIPS ETF USD Acc GBP,124.575,,,,,
10/16/2014,iShares $ TIPS ETF USD Acc GBP,123.185,,,,,
10/17/2014,iShares $ TIPS ETF USD Acc GBP,122.61,,,,,
10/18/2014,iShares $ TIPS ETF USD Acc GBP,122.61,,,,,
10/19/2014,iShares $ TIPS ETF USD Acc GBP,122.61,,,,,
10/20/2014,iShares $ TIPS ETF USD Acc GBP,122.31,,,,,
10/21/2014,iShares $ TIPS ETF USD Acc GBP,122.055,,,,,
10/22/2014,iShares $ TIPS ETF USD Acc GBP,122.5,,,,,
10/23/2014,iShares $ TIPS ETF USD Acc GBP,122.41,,,,,
10/24/2014,iShares $ TIPS ETF USD Acc GBP,121.755,,,,,
10/25/2014,iShares $ TIPS ETF USD Acc GBP,121.755,,,,,
10/26/2014,iShares $ TIPS ETF USD Acc GBP,121.755,,,,,
10/27/2014,iShares $ TIPS ETF USD Acc GBP,121.555,,,,,
10/28/2014,iShares $ TIPS ETF USD Acc GBP,120.91,,,,,
10/29/2014,iShares $ TIPS ETF USD Acc GBP,121.39,,,,,
10/30/2014,iShares $ TIPS ETF USD Acc GBP,122.06,,,,,
10/31/2014,iShares $ TIPS ETF USD Acc GBP,122.325,,,,,
11/01/2014,iShares $ TIPS ETF USD Acc GBP,122.325,,,,,
11/02/2014,iShares $ TIPS ETF USD Acc GBP,122.325,,,,,
11/03/2014,iShares $ TIPS ETF USD Acc GBP,122.07,,,,,
11/04/2014,iShares $ TIPS ETF USD Acc GBP,122.26,,,,,
11/05/2014,iShares $ TIPS ETF USD Acc GBP,122.27,,,,,
11/06/2014,iShares $ TIPS ETF USD Acc GBP,123.11,,,,,
11/07/2014,iShares $ TIPS ETF USD Acc GBP,123.875,,,,,
11/08/2014,iShares $ TIPS ETF USD Acc GBP,123.875,,,,,
11/09/2014,iShares $ TIPS ETF USD Acc GBP,123.875,,,,,
11/10/2014,iShares $ TIPS ETF USD Acc GBP,123.495,,,,,
11/11/2014,iShares $ TIPS ETF USD Acc GBP,123.145,,,,,
11/12/2014,iShares $ TIPS ETF USD Acc GBP,123.76,,,,,
11/13/2014,iShares $ TIPS ETF USD Acc GBP,124.09,,,,,
11/14/2014,iShares $ TIPS ETF USD Acc GBP,124.725,,,,,
11/15/2014,iShares $ TIPS ETF USD Acc GBP,124.725,,,,,
11/16/2014,iShares $ TIPS ETF USD Acc GBP,124.725,,,,,
11/17/2014,iShares $ TIPS ETF USD Acc GBP,124.61,,,,,
11/18/2014,iShares $ TIPS ETF USD Acc GBP,124.62,,,,,
11/19/2014,iShares $ TIPS ETF USD Acc GBP,124.18,,,,,
11/20/2014,iShares $ TIPS ETF USD Acc GBP,123.91,,,,,
11/21/2014,iShares $ TIPS ETF USD Acc GBP,124.54,,,,,
11/22/2014,iShares $ TIPS ETF USD Acc GBP,124.54,,,,,
11/23/2014,iShares $ TIPS ETF USD Acc GBP,124.54,,,,,
11/24/2014,iShares $ TIPS ETF USD Acc GBP,124.34,,,,,
11/25/2014,iShares $ TIPS ETF USD Acc GBP,124.27,,,,,
11/26/2014,iShares $ TIPS ETF USD Acc GBP,124.175,,,,,
11/27/2014,iShares $ TIPS ETF USD Acc GBP,124.88,,,,,
11/28/2014,iShares $ TIPS ETF USD Acc GBP,125.35,,,,,
11/29/2014,iShares $ TIPS ETF USD Acc GBP,125.35,,,,,
11/30/2014,iShares $ TIPS ETF USD Acc GBP,125.35,,,,,
12/01/2014,iShares $ TIPS ETF USD Acc GBP,124.725,,,,,
12/02/2014,iShares $ TIPS ETF USD Acc GBP,124.725,,,,,
12/03/2014,iShares $ TIPS ETF USD Acc GBP,123.81,,,,,
12/04/2014,iShares $ TIPS ETF USD Acc GBP,124.065,,,,,
12/05/2014,iShares $ TIPS ETF USD Acc GBP,124.23,,,,,
12/06/2014,iShares $ TIPS ETF USD Acc GBP,124.23,,,,,
12/07/2014,iShares $ TIPS ETF USD Acc GBP,124.23,,,,,
12/08/2014,iShares $ TIPS ETF USD Acc GBP,124.08,,,,,
12/09/2014,iShares $ TIPS ETF USD Acc GBP,124.205,,,,,
12/10/2014,iShares $ TIPS ETF USD Acc GBP,124.22,,,,,
12/11/2014,iShares $ TIPS ETF USD Acc GBP,124.35,,,,,
12/12/2014,iShares $ TIPS ETF USD Acc GBP,124.225,,,,,
12/13/2014,iShares $ TIPS ETF USD Acc GBP,124.225,,,,,
12/14/2014,iShares $ TIPS ETF USD Acc GBP,124.225,,,,,
12/15/2014,iShares $ TIPS ETF USD Acc GBP,124.62,,,,,
12/16/2014,iShares $ TIPS ETF USD Acc GBP,124.1,,,,,
12/17/2014,iShares $ TIPS ETF USD Acc GBP,125.055,,,,,
12/18/2014,iShares $ TIPS ETF USD Acc GBP,123.865,,,,,
12/19/2014,iShares $ TIPS ETF USD Acc GBP,124.31,,,,,
12/20/2014,iShares $ TIPS ETF USD Acc GBP,124.31,,,,,
12/21/2014,iShares $ TIPS ETF USD Acc GBP,124.31,,,,,
12/22/2014,iShares $ TIPS ETF USD Acc GBP,124.56,,,,,
12/23/2014,iShares $ TIPS ETF USD Acc GBP,125.365,,,,,
12/24/2014,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
12/25/2014,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
12/26/2014,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
12/27/2014,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
12/28/2014,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
12/29/2014,iShares $ TIPS ETF USD Acc GBP,124.86,,,,,
12/30/2014,iShares $ TIPS ETF USD Acc GBP,124.58,,,,,
12/31/2014,iShares $ TIPS ETF USD Acc GBP,124.28,,,,,
01/01/2015,iShares $ TIPS ETF USD Acc GBP,124.28,,,,,
01/02/2015,iShares $ TIPS ETF USD Acc GBP,127.25,,,,,
01/03/2015,iShares $ TIPS ETF USD Acc GBP,127.25,,,,,
01/04/2015,iShares $ TIPS ETF USD Acc GBP,127.25,,,,,
01/05/2015,iShares $ TIPS ETF USD Acc GBP,128.665,,,,,
01/06/2015,iShares $ TIPS ETF USD Acc GBP,129.53,,,,,
01/07/2015,iShares $ TIPS ETF USD Acc GBP,130.01,,,,,
01/08/2015,iShares $ TIPS ETF USD Acc GBP,129.67,,,,,
01/09/2015,iShares $ TIPS ETF USD Acc GBP,129.595,,,,,
01/10/2015,iShares $ TIPS ETF USD Acc GBP,129.595,,,,,
01/11/2015,iShares $ TIPS ETF USD Acc GBP,129.595,,,,,
01/12/2015,iShares $ TIPS ETF USD Acc GBP,129.31,,,,,
01/13/2015,iShares $ TIPS ETF USD Acc GBP,128.925,,,,,
01/14/2015,iShares $ TIPS ETF USD Acc GBP,129.245,,,,,
01/15/2015,iShares $ TIPS ETF USD Acc GBP,130.48,,,,,
01/16/2015,iShares $ TIPS ETF USD Acc GBP,130.965,,,,,
01/17/2015,iShares $ TIPS ETF USD Acc GBP,130.965,,,,,
01/18/2015,iShares $ TIPS ETF USD Acc GBP,130.965,,,,,
01/19/2015,iShares $ TIPS ETF USD Acc GBP,130.4,,,,,
01/20/2015,iShares $ TIPS ETF USD Acc GBP,130.48,,,,,
01/21/2015,iShares $ TIPS ETF USD Acc GBP,130.785,,,,,
01/22/2015,iShares $ TIPS ETF USD Acc GBP,130.785,,,,,
01/23/2015,iShares $ TIPS ETF USD Acc GBP,131.615,,,,,
01/24/2015,iShares $ TIPS ETF USD Acc GBP,131.615,,,,,
01/25/2015,iShares $ TIPS ETF USD Acc GBP,131.615,,,,,
01/26/2015,iShares $ TIPS ETF USD Acc GBP,131.59,,,,,
01/27/2015,iShares $ TIPS ETF USD Acc GBP,130.72,,,,,
01/28/2015,iShares $ TIPS ETF USD Acc GBP,131.035,,,,,
01/29/2015,iShares $ TIPS ETF USD Acc GBP,132.215,,,,,
01/30/2015,iShares $ TIPS ETF USD Acc GBP,133.59,,,,,
01/31/2015,iShares $ TIPS ETF USD Acc GBP,133.59,,,,,
02/01/2015,iShares $ TIPS ETF USD Acc GBP,133.59,,,,,
02/02/2015,iShares $ TIPS ETF USD Acc GBP,133.53,,,,,
02/03/2015,iShares $ TIPS ETF USD Acc GBP,131.665,,,,,
02/04/2015,iShares $ TIPS ETF USD Acc GBP,130.56,,,,,
02/05/2015,iShares $ TIPS ETF USD Acc GBP,130.365,,,,,
02/06/2015,iShares $ TIPS ETF USD Acc GBP,129.48,,,,,
02/07/2015,iShares $ TIPS ETF USD Acc GBP,129.48,,,,,
02/08/2015,iShares $ TIPS ETF USD Acc GBP,129.48,,,,,
02/09/2015,iShares $ TIPS ETF USD Acc GBP,129.68,,,,,
02/10/2015,iShares $ TIPS ETF USD Acc GBP,128.92,,,,,
02/11/2015,iShares $ TIPS ETF USD Acc GBP,128.365,,,,,
02/12/2015,iShares $ TIPS ETF USD Acc GBP,127.54,,,,,
02/13/2015,iShares $ TIPS ETF USD Acc GBP,126.815,,,,,
02/14/2015,iShares $ TIPS ETF USD Acc GBP,126.815,,,,,
02/15/2015,iShares $ TIPS ETF USD Acc GBP,126.815,,,,,
02/16/2015,iShares $ TIPS ETF USD Acc GBP,126.88,,,,,
02/17/2015,iShares $ TIPS ETF USD Acc GBP,126.775,,,,,
02/18/2015,iShares $ TIPS ETF USD Acc GBP,126.03,,,,,
02/19/2015,iShares $ TIPS ETF USD Acc GBP,126.045,,,,,
02/20/2015,iShares $ TIPS ETF USD Acc GBP,126.895,,,,,
02/21/2015,iShares $ TIPS ETF USD Acc GBP,126.895,,,,,
02/22/2015,iShares $ TIPS ETF USD Acc GBP,126.895,,,,,
02/23/2015,iShares $ TIPS ETF USD Acc GBP,126.195,,,,,
02/24/2015,iShares $ TIPS ETF USD Acc GBP,126.815,,,,,
02/25/2015,iShares $ TIPS ETF USD Acc GBP,126.6,,,,,
02/26/2015,iShares $ TIPS ETF USD Acc GBP,127.93,,,,,
02/27/2015,iShares $ TIPS ETF USD Acc GBP,128.08,,,,,
02/28/2015,iShares $ TIPS ETF USD Acc GBP,128.08,,,,,
03/01/2015,iShares $ TIPS ETF USD Acc GBP,128.08,,,,,
03/02/2015,iShares $ TIPS ETF USD Acc GBP,128.115,,,,,
03/03/2015,iShares $ TIPS ETF USD Acc GBP,127.68,,,,,
03/04/2015,iShares $ TIPS ETF USD Acc GBP,128.84,,,,,
03/05/2015,iShares $ TIPS ETF USD Acc GBP,128.715,,,,,
03/06/2015,iShares $ TIPS ETF USD Acc GBP,128.955,,,,,
03/07/2015,iShares $ TIPS ETF USD Acc GBP,128.955,,,,,
03/08/2015,iShares $ TIPS ETF USD Acc GBP,128.955,,,,,
03/09/2015,iShares $ TIPS ETF USD Acc GBP,128.39,,,,,
03/10/2015,iShares $ TIPS ETF USD Acc GBP,128.66,,,,,
03/11/2015,iShares $ TIPS ETF USD Acc GBP,129.76,,,,,
03/12/2015,iShares $ TIPS ETF USD Acc GBP,130.6,,,,,
03/13/2015,iShares $ TIPS ETF USD Acc GBP,131.42,,,,,
03/14/2015,iShares $ TIPS ETF USD Acc GBP,131.42,,,,,
03/15/2015,iShares $ TIPS ETF USD Acc GBP,131.42,,,,,
03/16/2015,iShares $ TIPS ETF USD Acc GBP,130.575,,,,,
03/17/2015,iShares $ TIPS ETF USD Acc GBP,131.47,,,,,
03/18/2015,iShares $ TIPS ETF USD Acc GBP,132.1,,,,,
03/19/2015,iShares $ TIPS ETF USD Acc GBP,133.105,,,,,
03/20/2015,iShares $ TIPS ETF USD Acc GBP,132.17,,,,,
03/21/2015,iShares $ TIPS ETF USD Acc GBP,132.17,,,,,
03/22/2015,iShares $ TIPS ETF USD Acc GBP,132.17,,,,,
03/23/2015,iShares $ TIPS ETF USD Acc GBP,132.06,,,,,
03/24/2015,iShares $ TIPS ETF USD Acc GBP,132.975,,,,,
03/25/2015,iShares $ TIPS ETF USD Acc GBP,133.14,,,,,
03/26/2015,iShares $ TIPS ETF USD Acc GBP,133.215,,,,,
03/27/2015,iShares $ TIPS ETF USD Acc GBP,132.51,,,,,
03/28/2015,iShares $ TIPS ETF USD Acc GBP,132.51,,,,,
03/29/2015,iShares $ TIPS ETF USD Acc GBP,132.51,,,,,
03/30/2015,iShares $ TIPS ETF USD Acc GBP,132.805,,,,,
03/31/2015,iShares $ TIPS ETF USD Acc GBP,132.355,,,,,
04/01/2015,iShares $ TIPS ETF USD Acc GBP,133.34,,,,,
04/02/2015,iShares $ TIPS ETF USD Acc GBP,133.58,,,,,
04/03/2015,iShares $ TIPS ETF USD Acc GBP,133.58,,,,,
04/04/2015,iShares $ TIPS ETF USD Acc GBP,133.58,,,,,
04/05/2015,iShares $ TIPS ETF USD Acc GBP,133.58,,,,,
04/06/2015,iShares $ TIPS ETF USD Acc GBP,133.58,,,,,
04/07/2015,iShares $ TIPS ETF USD Acc GBP,133.485,,,,,
04/08/2015,iShares $ TIPS ETF USD Acc GBP,132.665,,,,,
04/09/2015,iShares $ TIPS ETF USD Acc GBP,134.515,,,,,
04/10/2015,iShares $ TIPS ETF USD Acc GBP,134.83,,,,,
04/11/2015,iShares $ TIPS ETF USD Acc GBP,134.83,,,,,
04/12/2015,iShares $ TIPS ETF USD Acc GBP,134.83,,,,,
04/13/2015,iShares $ TIPS ETF USD Acc GBP,134.72,,,,,
04/14/2015,iShares $ TIPS ETF USD Acc GBP,134.495,,,,,
04/15/2015,iShares $ TIPS ETF USD Acc GBP,134.22,,,,,
04/16/2015,iShares $ TIPS ETF USD Acc GBP,132.855,,,,,
04/17/2015,iShares $ TIPS ETF USD Acc GBP,133.775,,,,,
04/18/2015,iShares $ TIPS ETF USD Acc GBP,133.775,,,,,
04/19/2015,iShares $ TIPS ETF USD Acc GBP,133.775,,,,,
04/20/2015,iShares $ TIPS ETF USD Acc GBP,134.025,,,,,
04/21/2015,iShares $ TIPS ETF USD Acc GBP,133.26,,,,,
04/22/2015,iShares $ TIPS ETF USD Acc GBP,131.85,,,,,
04/23/2015,iShares $ TIPS ETF USD Acc GBP,131.66,,,,,
04/24/2015,iShares $ TIPS ETF USD Acc GBP,131.325,,,,,
04/25/2015,iShares $ TIPS ETF USD Acc GBP,131.325,,,,,
04/26/2015,iShares $ TIPS ETF USD Acc GBP,131.325,,,,,
04/27/2015,iShares $ TIPS ETF USD Acc GBP,130.895,,,,,
04/28/2015,iShares $ TIPS ETF USD Acc GBP,129.75,,,,,
04/29/2015,iShares $ TIPS ETF USD Acc GBP,127.81,,,,,
04/30/2015,iShares $ TIPS ETF USD Acc GBP,128.68,,,,,
05/01/2015,iShares $ TIPS ETF USD Acc GBP,130.385,,,,,
05/02/2015,iShares $ TIPS ETF USD Acc GBP,130.385,,,,,
05/03/2015,iShares $ TIPS ETF USD Acc GBP,130.385,,,,,
05/04/2015,iShares $ TIPS ETF USD Acc GBP,130.385,,,,,
05/05/2015,iShares $ TIPS ETF USD Acc GBP,128.81,,,,,
05/06/2015,iShares $ TIPS ETF USD Acc GBP,128.17,,,,,
05/07/2015,iShares $ TIPS ETF USD Acc GBP,127.52,,,,,
05/08/2015,iShares $ TIPS ETF USD Acc GBP,127.16,,,,,
05/09/2015,iShares $ TIPS ETF USD Acc GBP,127.16,,,,,
05/10/2015,iShares $ TIPS ETF USD Acc GBP,127.16,,,,,
05/11/2015,iShares $ TIPS ETF USD Acc GBP,124.95,,,,,
05/12/2015,iShares $ TIPS ETF USD Acc GBP,124.165,,,,,
05/13/2015,iShares $ TIPS ETF USD Acc GBP,123.37,,,,,
05/14/2015,iShares $ TIPS ETF USD Acc GBP,123.375,,,,,
05/15/2015,iShares $ TIPS ETF USD Acc GBP,123.86,,,,,
05/16/2015,iShares $ TIPS ETF USD Acc GBP,123.86,,,,,
05/17/2015,iShares $ TIPS ETF USD Acc GBP,123.86,,,,,
05/18/2015,iShares $ TIPS ETF USD Acc GBP,124.125,,,,,
05/19/2015,iShares $ TIPS ETF USD Acc GBP,125.02,,,,,
05/20/2015,iShares $ TIPS ETF USD Acc GBP,124.92,,,,,
05/21/2015,iShares $ TIPS ETF USD Acc GBP,124.255,,,,,
05/22/2015,iShares $ TIPS ETF USD Acc GBP,126.015,,,,,
05/23/2015,iShares $ TIPS ETF USD Acc GBP,126.015,,,,,
05/24/2015,iShares $ TIPS ETF USD Acc GBP,126.015,,,,,
05/25/2015,iShares $ TIPS ETF USD Acc GBP,126.015,,,,,
05/26/2015,iShares $ TIPS ETF USD Acc GBP,126.76,,,,,
05/27/2015,iShares $ TIPS ETF USD Acc GBP,127.355,,,,,
05/28/2015,iShares $ TIPS ETF USD Acc GBP,127.495,,,,,
05/29/2015,iShares $ TIPS ETF USD Acc GBP,128.23,,,,,
05/30/2015,iShares $ TIPS ETF USD Acc GBP,128.23,,,,,
05/31/2015,iShares $ TIPS ETF USD Acc GBP,128.23,,,,,
06/01/2015,iShares $ TIPS ETF USD Acc GBP,128.545,,,,,
06/02/2015,iShares $ TIPS ETF USD Acc GBP,126.745,,,,,
06/03/2015,iShares $ TIPS ETF USD Acc GBP,125.78,,,,,
06/04/2015,iShares $ TIPS ETF USD Acc GBP,125.735,,,,,
06/05/2015,iShares $ TIPS ETF USD Acc GBP,126.345,,,,,
06/06/2015,iShares $ TIPS ETF USD Acc GBP,126.345,,,,,
06/07/2015,iShares $ TIPS ETF USD Acc GBP,126.345,,,,,
06/08/2015,iShares $ TIPS ETF USD Acc GBP,126.34,,,,,
06/09/2015,iShares $ TIPS ETF USD Acc GBP,124.49,,,,,
06/10/2015,iShares $ TIPS ETF USD Acc GBP,123.405,,,,,
06/11/2015,iShares $ TIPS ETF USD Acc GBP,123.855,,,,,
06/12/2015,iShares $ TIPS ETF USD Acc GBP,123.655,,,,,
06/13/2015,iShares $ TIPS ETF USD Acc GBP,123.655,,,,,
06/14/2015,iShares $ TIPS ETF USD Acc GBP,123.655,,,,,
06/15/2015,iShares $ TIPS ETF USD Acc GBP,124.25,,,,,
06/16/2015,iShares $ TIPS ETF USD Acc GBP,123.78,,,,,
06/17/2015,iShares $ TIPS ETF USD Acc GBP,123.35,,,,,
06/18/2015,iShares $ TIPS ETF USD Acc GBP,121.97,,,,,
06/19/2015,iShares $ TIPS ETF USD Acc GBP,122.58,,,,,
06/20/2015,iShares $ TIPS ETF USD Acc GBP,122.58,,,,,
06/21/2015,iShares $ TIPS ETF USD Acc GBP,122.58,,,,,
06/22/2015,iShares $ TIPS ETF USD Acc GBP,122.63,,,,,
06/23/2015,iShares $ TIPS ETF USD Acc GBP,123.115,,,,,
06/24/2015,iShares $ TIPS ETF USD Acc GBP,123.265,,,,,
06/25/2015,iShares $ TIPS ETF USD Acc GBP,123.13,,,,,
06/26/2015,iShares $ TIPS ETF USD Acc GBP,122.45,,,,,
06/27/2015,iShares $ TIPS ETF USD Acc GBP,122.45,,,,,
06/28/2015,iShares $ TIPS ETF USD Acc GBP,122.45,,,,,
06/29/2015,iShares $ TIPS ETF USD Acc GBP,122.68,,,,,
06/30/2015,iShares $ TIPS ETF USD Acc GBP,123.595,,,,,
07/01/2015,iShares $ TIPS ETF USD Acc GBP,123.595,,,,,
07/02/2015,iShares $ TIPS ETF USD Acc GBP,123.9,,,,,
07/03/2015,iShares $ TIPS ETF USD Acc GBP,124.825,,,,,
07/04/2015,iShares $ TIPS ETF USD Acc GBP,124.825,,,,,
07/05/2015,iShares $ TIPS ETF USD Acc GBP,124.825,,,,,
07/06/2015,iShares $ TIPS ETF USD Acc GBP,124.75,,,,,
07/07/2015,iShares $ TIPS ETF USD Acc GBP,126.89,,,,,
07/08/2015,iShares $ TIPS ETF USD Acc GBP,127.23,,,,,
07/09/2015,iShares $ TIPS ETF USD Acc GBP,126.645,,,,,
07/10/2015,iShares $ TIPS ETF USD Acc GBP,124.96,,,,,
07/11/2015,iShares $ TIPS ETF USD Acc GBP,124.96,,,,,
07/12/2015,iShares $ TIPS ETF USD Acc GBP,124.96,,,,,
07/13/2015,iShares $ TIPS ETF USD Acc GBP,124.165,,,,,
07/14/2015,iShares $ TIPS ETF USD Acc GBP,123.715,,,,,
07/15/2015,iShares $ TIPS ETF USD Acc GBP,123.51,,,,,
07/16/2015,iShares $ TIPS ETF USD Acc GBP,124.135,,,,,
07/17/2015,iShares $ TIPS ETF USD Acc GBP,124,,,,,
07/18/2015,iShares $ TIPS ETF USD Acc GBP,124,,,,,
07/19/2015,iShares $ TIPS ETF USD Acc GBP,124,,,,,
07/20/2015,iShares $ TIPS ETF USD Acc GBP,124,,,,,
07/21/2015,iShares $ TIPS ETF USD Acc GBP,124.48,,,,,
07/22/2015,iShares $ TIPS ETF USD Acc GBP,124.245,,,,,
07/23/2015,iShares $ TIPS ETF USD Acc GBP,124.89,,,,,
07/24/2015,iShares $ TIPS ETF USD Acc GBP,124.905,,,,,
07/25/2015,iShares $ TIPS ETF USD Acc GBP,124.905,,,,,
07/26/2015,iShares $ TIPS ETF USD Acc GBP,124.905,,,,,
07/27/2015,iShares $ TIPS ETF USD Acc GBP,124.81,,,,,
07/28/2015,iShares $ TIPS ETF USD Acc GBP,124.2,,,,,
07/29/2015,iShares $ TIPS ETF USD Acc GBP,123.86,,,,,
07/30/2015,iShares $ TIPS ETF USD Acc GBP,124.43,,,,,
